Date,KMLMSIM_Return,NAV_10000
2019-11-19,0.00159,112422.9
2019-11-20,0.00386,112857.13
2019-11-21,-0.0008799999999999999,112757.7
2019-11-22,-0.0024,112487.38
2019-11-25,0.005390000000000001,113094.24
2019-11-26,0.0046300000000000004,113618.3
2019-11-27,0.0008500000000000001,113715.14
2019-11-29,0.00083,113809.16
2019-12-02,-0.01042,112623.54
2019-12-03,0.00364,113033.94
2019-12-04,-0.0023799999999999997,112764.97
2019-12-05,-0.00334,112388.75
2019-12-06,0.00095,112495.88
2019-12-09,-0.00029,112463.52
2019-12-10,-0.00307,112118.32
2019-12-11,0.0,112118.71
2019-12-12,-0.00738,111291.03
2019-12-13,0.010660000000000001,112477.15
2019-12-16,-0.00471,111947.04
2019-12-17,0.00164,112130.61
2019-12-18,-0.0022400000000000002,111879.14
2019-12-19,-0.00191,111665.64
2019-12-20,0.00045,111715.78
2019-12-23,-0.00016,111698.18
2019-12-24,0.00464,112216.64
2019-12-26,0.00149,112384.29
2019-12-27,0.00065,112457.29
2019-12-30,-0.0068200000000000005,111690.16
2019-12-31,-0.00053,111630.71
2020-01-02,0.00458,112141.58
2020-01-03,0.00612,112827.68
2020-01-06,0.00328,113197.84
2020-01-07,-0.0023599999999999997,112930.57
2020-01-08,-0.00826,111997.3
2020-01-09,-0.0005,111940.87
2020-01-10,0.00158,112117.41
2020-01-13,-0.0028599999999999997,111797.04
2020-01-14,0.0046,112311.1
2020-01-15,0.00295,112642.69
2020-01-16,0.0032700000000000003,113011.23
2020-01-17,0.00031,113046.09
2020-01-21,0.0032300000000000002,113410.73
2020-01-22,-0.00644,112679.93
2020-01-23,-0.00331,112306.76
2020-01-24,-0.00333,111933.11
2020-01-27,-0.00293,111604.73
2020-01-28,-0.00256,111318.95
2020-01-29,0.0017299999999999998,111511.24
2020-01-30,0.00271,111813.47
2020-01-31,0.00049,111868.23
2020-02-03,-0.00132,111720.14
2020-02-04,-0.006750000000000001,110965.81
2020-02-05,-0.00192,110752.39
2020-02-06,0.00010999999999999999,110764.75
2020-02-07,0.00386,111192.41
2020-02-10,0.00631,111893.55
2020-02-11,-0.00361,111489.34
2020-02-12,-0.00532,110896.28
2020-02-13,-0.00078,110810.24
2020-02-14,0.00086,110905.06
2020-02-18,0.00037,110946.12
2020-02-19,0.00047,110997.89
2020-02-20,0.00504,111556.86
2020-02-21,0.00377,111977.01
2020-02-24,0.011770000000000001,113295.17
2020-02-25,0.00433,113785.79
2020-02-26,0.005849999999999999,114450.97
2020-02-27,0.00413,114923.53
2020-02-28,0.00565,115572.43
2020-03-02,-0.011120000000000001,114287.46
2020-03-03,0.00037,114329.43
2020-03-04,-0.00242,114052.47
2020-03-05,0.01252,115480.55
2020-03-06,0.02243,118070.29
2020-03-09,0.03859,122626.32
2020-03-10,-0.016659999999999998,120583.37
2020-03-11,0.00073,120671.51
2020-03-12,0.01299,122239.26
2020-03-13,-0.0039000000000000003,121762.37
2020-03-16,0.016040000000000002,123716.01
2020-03-17,0.00687,124565.64
2020-03-18,0.01477,126405.92
2020-03-19,-0.01579,124409.49
2020-03-20,0.01997,126894.28
2020-03-23,0.01287,128527.04
2020-03-24,-0.01435,126682.09
2020-03-25,-0.011240000000000002,125258.17
2020-03-26,0.00609,126021.08
2020-03-27,0.00251,126337.72
2020-03-30,0.01047,127661.06
2020-03-31,-0.00599,126896.05
2020-04-01,0.0226,129763.55
2020-04-02,-0.02443,126594.05
2020-04-03,-0.011430000000000001,125146.92
2020-04-06,-0.00517,124500.22
2020-04-07,-0.010920000000000001,123140.39
2020-04-08,-0.00559,122451.78
2020-04-09,0.01093,123790.47
2020-04-13,-0.00749,122863.18
2020-04-14,0.0066,123673.82
2020-04-15,0.023719999999999998,126607.94
2020-04-16,-0.0016,126405.43
2020-04-17,-0.01012,125126.67
2020-04-20,0.02513,128271.19
2020-04-21,0.06458,136554.52
2020-04-22,-0.019790000000000002,133852.33
2020-04-23,0.0007000000000000001,133946.43
2020-04-24,0.0014199999999999998,134136.53
2020-04-27,0.00124,134303.26
2020-04-28,-0.00199,134035.57
2020-04-29,-0.01113,132543.15
2020-04-30,-0.014339999999999999,130642.47
2020-05-01,0.006889999999999999,131542.49
2020-05-04,-0.00078,131440.03
2020-05-05,-0.02254,128476.79
2020-05-06,0.013229999999999999,130176.6
2020-05-07,-0.00442,129601.27
2020-05-08,-0.01603,127523.89
2020-05-11,0.01351,129246.54
2020-05-12,-2e-05,129244.29
2020-05-13,0.017849999999999998,131551.6
2020-05-14,-0.01094,130112.1
2020-05-15,-0.00777,129101.12
2020-05-18,-0.03692,124335.34
2020-05-19,-0.0054800000000000005,123654.45
2020-05-20,-0.0072299999999999994,122760.07
2020-05-21,0.00775,123711.64
2020-05-22,0.01138,125119.58
2020-05-26,-0.02796,121621.7
2020-05-27,0.01703,123692.64
2020-05-28,-0.00929,122543.14
2020-05-29,-0.0079,121574.63
2020-06-01,-0.00738,120677.0
2020-06-02,-0.01353,119043.81
2020-06-03,-0.01478,117284.3
2020-06-04,-0.01061,116039.41
2020-06-05,-0.020659999999999998,113641.48
2020-06-08,0.00549,114265.83
2020-06-09,-0.00194,114043.59
2020-06-10,-0.0025,113759.05
2020-06-11,0.03247,117453.21
2020-06-12,0.0037099999999999998,117888.6
2020-06-15,-0.00737,117019.72
2020-06-16,-0.0059099999999999995,116328.22
2020-06-17,0.00091,116434.27
2020-06-18,-0.0017399999999999998,116231.35
2020-06-19,-0.0037199999999999998,115798.86
2020-06-22,-0.0017599999999999998,115595.4
2020-06-23,0.00253,115887.73
2020-06-24,0.01764,117932.34
2020-06-25,0.00496,118517.31
2020-06-26,0.01046,119756.79
2020-06-29,-0.014379999999999999,118034.64
2020-06-30,-0.00818,117069.2
2020-07-01,-0.00932,115977.53
2020-07-02,-0.006840000000000001,115184.37
2020-07-06,-0.0013700000000000001,115026.17
2020-07-07,-0.0027800000000000004,114706.76
2020-07-08,0.00017,114725.87
2020-07-09,0.0077,115609.54
2020-07-10,-0.004030000000000001,115143.27
2020-07-13,0.0103,116329.59
2020-07-14,0.00743,117193.85
2020-07-15,-0.01581,115340.8
2020-07-16,0.0059,116021.48
2020-07-17,0.0022,116277.18
2020-07-20,0.00338,116670.13
2020-07-21,-0.001,116553.91
2020-07-22,0.00116,116688.74
2020-07-23,0.00084,116786.31
2020-07-24,-0.0039900000000000005,116320.66
2020-07-27,0.00494,116894.98
2020-07-28,0.00392,117352.86
2020-07-29,-0.00058,117285.17
2020-07-30,0.013009999999999999,118811.23
2020-07-31,-0.0062900000000000005,118064.24
2020-08-03,-0.01871,115855.17
2020-08-04,0.0014199999999999998,116020.09
2020-08-05,-0.00025,115991.43
2020-08-06,0.00426,116485.45
2020-08-07,-0.00711,115657.15
2020-08-10,0.00010999999999999999,115669.32
2020-08-11,-0.00864,114670.4
2020-08-12,-0.00666,113906.25
2020-08-13,-0.00635,113183.34
2020-08-14,-0.0027,112878.11
2020-08-17,0.0029,113205.96
2020-08-18,0.00398,113656.16
2020-08-19,-0.0078000000000000005,112769.75
2020-08-20,0.00565,113406.68
2020-08-21,-0.00422,112928.03
2020-08-24,-0.00974,111828.12
2020-08-25,-0.00838,110890.83
2020-08-26,0.0057599999999999995,111529.29
2020-08-27,-0.00196,111310.73
2020-08-28,0.01091,112525.52
2020-08-31,0.0060799999999999995,113209.71
2020-09-01,-0.00488,112657.64
2020-09-02,0.0032300000000000002,113021.74
2020-09-03,0.00035999999999999997,113062.21
2020-09-04,0.00226,113317.26
2020-09-08,0.005350000000000001,113922.99
2020-09-09,-0.00293,113589.37
2020-09-10,-0.00054,113528.58
2020-09-11,0.00309,113879.15
2020-09-14,0.0016,114061.82
2020-09-15,-0.00243,113784.55
2020-09-16,-0.006520000000000001,113042.44
2020-09-17,-0.00079,112953.14
2020-09-18,0.00191,113168.83
2020-09-21,-0.00181,112963.62
2020-09-22,-0.0027900000000000004,112648.52
2020-09-23,-0.01234,111258.89
2020-09-24,-0.00166,111074.64
2020-09-25,-0.00315,110724.86
2020-09-28,0.00105,110841.35
2020-09-29,0.00873,111809.41
2020-09-30,-0.00025,111781.79
2020-10-01,0.00313,112131.37
2020-10-02,0.0074199999999999995,112962.84
2020-10-05,-0.00865,111985.88
2020-10-06,-0.0074199999999999995,111154.64
2020-10-07,0.00525,111738.09
2020-10-08,-0.0037199999999999998,111322.28
2020-10-09,0.01125,112575.21
2020-10-12,0.00382,113005.18
2020-10-13,-0.00529,112407.25
2020-10-14,0.00168,112595.69
2020-10-15,0.0023599999999999997,112861.92
2020-10-16,0.00337,113241.71
2020-10-19,0.00683,114015.24
2020-10-20,-0.0012900000000000001,113868.52
2020-10-21,0.01443,115511.3
2020-10-22,-0.00987,114371.3
2020-10-23,0.00505,114949.08
2020-10-26,0.00249,115235.74
2020-10-27,-0.00136,115078.96
2020-10-28,-0.00082,114984.3
2020-10-29,-0.005620000000000001,114338.5
2020-10-30,-0.00077,114250.89
2020-11-02,-3e-05,114247.99
2020-11-03,-0.0012,114110.64
2020-11-04,-0.00027,114079.36
2020-11-05,0.01016,115238.14
2020-11-06,0.0068000000000000005,116022.3
2020-11-09,-0.0355,111903.65
2020-11-10,0.0,111904.01
2020-11-11,-0.00334,111530.77
2020-11-12,0.00392,111968.18
2020-11-13,0.012669999999999999,113386.94
2020-11-16,-0.00132,113237.41
2020-11-17,0.0023799999999999997,113506.59
2020-11-18,0.00035000000000000005,113546.74
2020-11-19,-0.0021,113308.84
2020-11-20,0.00146,113474.43
2020-11-23,-0.00835,112527.14
2020-11-24,-0.00748,111685.67
2020-11-25,-0.00784,110810.39
2020-11-27,0.00891,111797.26
2020-11-30,-0.00617,111107.87
2020-12-01,0.00256,111392.6
2020-12-02,0.0022,111637.65
2020-12-03,0.013340000000000001,113126.876
2020-12-04,-0.0070799999999999995,112325.978
2020-12-07,0.00733,113149.123
2020-12-08,-0.00786,112259.236
2020-12-09,0.00793,113149.123
2020-12-10,-0.0060999999999999995,112459.461
2020-12-11,0.00218,112704.179
2020-12-14,0.00231,112964.916
2020-12-15,0.00439,113460.583
2020-12-16,-0.00207,113226.098
2020-12-17,0.00993,114350.025
2020-12-18,-0.0062,113641.23
2020-12-21,0.00487,114194.74
2020-12-22,-0.01114,112922.647
2020-12-23,0.01831,114989.854
2020-12-24,-0.005370000000000001,114372.717
2020-12-28,-0.009729999999999999,113260.359
2020-12-29,0.02691,116308.222
2020-12-30,0.01282,117798.782
2020-12-31,-0.00109,117670.638
2021-01-04,-0.00297,117321.358
2021-01-05,0.02,119667.545
2021-01-06,-0.00603,118946.291
2021-01-07,-0.00983,117776.535
2021-01-08,-0.00246,117487.322
2021-01-11,-0.016659999999999998,115529.57
2021-01-12,0.02528,118450.624
2021-01-13,-0.00563,117783.654
2021-01-14,0.01799,119902.475
2021-01-15,-0.01884,117643.052
2021-01-19,0.0095,118760.305
2021-01-20,0.00083,118858.637
2021-01-21,0.00468,119414.372
2021-01-22,-0.01521,117598.558
2021-01-25,0.00296,117946.503
2021-01-26,0.011200000000000002,119267.096
2021-01-27,-0.01138,117910.018
2021-01-28,-0.00074,117822.809
2021-01-29,0.0044800000000000005,118350.957
2021-02-01,-0.0073,117487.322
2021-02-02,-0.0,117486.877
2021-02-03,0.00728,118342.058
2021-02-04,-0.0076,117442.827
2021-02-05,0.01118,118755.411
2021-02-08,0.01068,120023.499
2021-02-09,0.0072299999999999994,120891.139
2021-02-10,-0.00497,120290.466
2021-02-11,0.0,120290.466
2021-02-12,0.00406,120778.569
2021-02-16,0.012159999999999999,122247.327
2021-02-17,-0.0069099999999999995,121402.824
2021-02-18,0.00953,122559.677
2021-02-19,0.00767,123500.288
2021-02-22,0.01726,125632.457
2021-02-23,0.00511,126274.955
2021-02-24,0.013540000000000002,127985.318
2021-02-25,-0.00107,127848.72
2021-02-26,-0.020489999999999998,125229.338
2021-03-01,-0.01347,123543.002
2021-03-02,0.0017499999999999998,123759.69
2021-03-03,0.00379,124229.105
2021-03-04,0.00375,124695.406
2021-03-05,0.007850000000000001,125674.281
2021-03-08,-0.0053100000000000005,125006.866
2021-03-09,-0.00801,124005.743
2021-03-10,0.0009,124116.979
2021-03-11,0.0104,125407.315
2021-03-12,0.007980000000000001,126408.438
2021-03-15,-0.00212,126140.582
2021-03-16,-0.00334,125718.776
2021-03-17,-0.00159,125518.551
2021-03-18,-0.01575,123541.667
2021-03-19,0.00309,123923.429
2021-03-22,-0.00221,123649.789
2021-03-23,-0.01763,121469.566
2021-03-24,0.00366,121914.509
2021-03-25,-0.012410000000000001,120401.701
2021-03-26,0.011470000000000001,121783.251
2021-03-29,0.01204,123249.34
2021-03-30,-0.01011,122003.498
2021-03-31,0.00659,122807.511
2021-04-01,-0.0040100000000000005,122314.958
2021-04-05,0.00218,122581.924
2021-04-06,0.00073,122670.913
2021-04-07,-0.00104,122543.659
2021-04-08,-0.00404,122047.992
2021-04-09,0.00711,122915.632
2021-04-12,-0.00597,122181.475
2021-04-13,-0.00146,122003.498
2021-04-14,0.020790000000000003,124539.676
2021-04-15,-0.00089,124428.44
2021-04-16,0.00125,124584.17
2021-04-19,-0.0014299999999999998,124406.193
2021-04-20,0.005719999999999999,125118.102
2021-04-21,-0.00124,124962.372
2021-04-22,0.0105,126274.955
2021-04-23,0.00211,126541.921
2021-04-26,0.01248,128121.471
2021-04-27,0.00903,129278.324
2021-04-28,-0.00645,128444.499
2021-04-29,0.011000000000000001,129856.75
2021-04-30,0.00308,130257.199
2021-05-03,-0.00598,129478.548
2021-05-04,0.00653,130324.386
2021-05-05,0.00484,130955.315
2021-05-06,0.0012900000000000001,131124.839
2021-05-07,0.00475,131747.76
2021-05-10,-0.00473,131124.839
2021-05-11,0.01175,132665.233
2021-05-12,0.0202,135345.573
2021-05-13,-0.034140000000000004,130724.39
2021-05-14,0.0006900000000000001,130814.713
2021-05-17,0.00815,131881.243
2021-05-18,-0.00106,131741.531
2021-05-19,-0.00865,130602.03
2021-05-20,-0.014750000000000001,128675.87
2021-05-21,0.00753,129644.512
2021-05-24,0.00452,130230.947
2021-05-25,-0.012270000000000001,128633.156
2021-05-26,0.01057,129992.903
2021-05-27,0.00477,130613.154
2021-05-28,-0.00263,130270.103
2021-06-01,0.01886,132726.635
2021-06-02,-0.00536,132014.726
2021-06-03,0.00135,132192.703
2021-06-04,0.0037,132682.141
2021-06-07,-0.00889,131503.041
2021-06-08,0.0066,132370.681
2021-06-09,-0.00958,131102.592
2021-06-10,0.0011899999999999999,131258.322
2021-06-11,-0.0010199999999999999,131124.839
2021-06-14,0.0011899999999999999,131280.569
2021-06-15,-0.0019500000000000001,131024.727
2021-06-16,-0.0051600000000000005,130348.413
2021-06-17,-0.026869999999999998,126845.818
2021-06-18,-0.00902,125701.868
2021-06-21,0.00261,126030.236
2021-06-22,-0.00616,125253.81
2021-06-23,0.012589999999999999,126831.134
2021-06-24,0.00947,128032.482
2021-06-25,-0.00017,128010.235
2021-06-28,0.00017,128032.482
2021-06-29,0.0008699999999999999,128143.718
2021-06-30,0.01444,129994.683
2021-07-01,-0.00181,129758.862
2021-07-02,-0.00147,129567.537
2021-07-06,-0.01957,127031.359
2021-07-07,-0.01127,125599.976
2021-07-08,0.0028899999999999998,125963.495
2021-07-09,0.008100000000000001,126984.195
2021-07-12,-0.005410000000000001,126297.202
2021-07-13,0.00722,127209.336
2021-07-14,-0.01242,125629.787
2021-07-15,0.00213,125896.753
2021-07-16,0.00124,126052.483
2021-07-19,-0.02405,123021.529
2021-07-20,0.00963,124205.968
2021-07-21,0.00105,124336.781
2021-07-22,0.01702,126452.933
2021-07-23,0.00053,126519.674
2021-07-26,0.00862,127609.786
2021-07-27,-0.01081,126230.461
2021-07-28,0.006520000000000001,127053.606
2021-07-29,0.0034999999999999996,127498.55
2021-07-30,-0.009250000000000001,126319.449
2021-08-02,0.00915,127474.968
2021-08-03,-0.010289999999999999,126163.719
2021-08-04,-0.0047599999999999995,125563.046
2021-08-05,0.00751,126506.326
2021-08-06,-0.0012,126355.045
2021-08-09,-0.010669999999999999,125007.311
2021-08-10,0.01726,127164.397
2021-08-11,0.00893,128299.448
2021-08-12,0.0013900000000000002,128477.425
2021-08-13,-0.00208,128210.014
2021-08-16,-0.0039900000000000005,127698.774
2021-08-17,-0.00906,126541.921
2021-08-18,-0.00422,126007.544
2021-08-19,-0.007940000000000001,125007.311
2021-08-20,-0.01282,123404.625
2021-08-23,0.009170000000000001,124536.116
2021-08-24,0.008960000000000001,125652.034
2021-08-25,0.00885,126763.948
2021-08-26,0.0017299999999999998,126982.86
2021-08-27,0.0064,127795.772
2021-08-30,-0.005410000000000001,127104.775
2021-08-31,-0.00976,125864.272
2021-09-01,-0.007169999999999999,124961.927
2021-09-02,0.00712,125852.259
2021-09-03,-0.00212,125585.293
2021-09-07,-0.00584,124851.581
2021-09-08,0.00245,125157.257
2021-09-09,-0.00245,124850.246
2021-09-10,0.00426,125382.399
2021-09-13,0.00393,125875.396
2021-09-14,0.00229,126163.719
2021-09-15,0.01199,127676.082
2021-09-16,-0.004699999999999999,127075.853
2021-09-17,-0.00438,126519.674
2021-09-20,-0.00053,126452.933
2021-09-21,-0.01056,125118.102
2021-09-22,0.00942,126297.202
2021-09-23,0.008100000000000001,127320.572
2021-09-24,0.00332,127743.714
2021-09-27,0.00743,128693.223
2021-09-28,-0.0028899999999999998,128321.695
2021-09-29,0.00294,128699.452
2021-09-30,0.0022500000000000003,128988.665
2021-10-01,-0.00086,128878.319
2021-10-04,0.01363,130635.401
2021-10-05,0.00715,131569.782
2021-10-06,-0.0049,130924.614
2021-10-07,0.0008500000000000001,131035.85
2021-10-08,0.00407,131569.782
2021-10-11,0.01609,133687.268
2021-10-12,-0.01168,132125.962
2021-10-13,-0.0070799999999999995,131190.691
2021-10-14,0.00357,131658.771
2021-10-15,0.01149,133171.579
2021-10-18,-0.00167,132948.662
2021-10-19,-0.00067,132860.118
2021-10-20,0.00084,132971.354
2021-10-21,0.00111,133118.631
2021-10-22,-0.00194,132860.118
2021-10-25,0.00335,133305.062
2021-10-26,-0.00033,133260.568
2021-10-27,-0.00668,132370.681
2021-10-28,-0.00699,131444.753
2021-10-29,0.01869,133900.841
2021-11-01,-0.00617,133074.581
2021-11-02,-0.00027,133038.096
2021-11-03,-0.01555,130969.999
2021-11-04,0.0023599999999999997,131279.679
2021-11-05,-0.00966,130012.035
2021-11-08,0.00891,131170.223
2021-11-09,-0.0058,130409.815
2021-11-10,0.01795,132751.107
2021-11-11,0.00073,132847.66
2021-11-12,-0.00946,131591.585
2021-11-15,0.008199999999999999,132671.017
2021-11-16,0.015229999999999999,134691.506
2021-11-17,-0.01542,132614.955
2021-11-18,-0.00135,132436.532
2021-11-19,-0.00035999999999999997,132388.478
2021-11-22,0.008329999999999999,133491.493
2021-11-23,0.01115,134980.274
2021-11-24,0.0017000000000000001,135210.31
2021-11-26,-0.040330000000000005,129756.638
2021-11-29,-0.00267,129410.027
2021-11-30,-0.020739999999999998,126726.573
2021-12-01,-0.00817,125691.189
2021-12-02,0.00641,126496.982
2021-12-03,-0.00419,125967.054
2021-12-06,0.00668,126808.442
2021-12-07,0.00772,127786.873
2021-12-08,0.004050000000000001,128303.897
2021-12-09,-0.00524,127631.588
2021-12-10,0.00113,127776.194
2021-12-13,0.00021999999999999998,127803.781
2021-12-14,-0.00082,127698.774
2021-12-15,-0.0070599999999999994,126797.764
2021-12-16,-0.00132,126630.02
2021-12-17,-8e-05,126620.231
2021-12-20,-0.00234,126323.454
2021-12-21,0.007019999999999999,127209.781
2021-12-22,0.0017499999999999998,127431.808
2021-12-23,0.0017399999999999998,127653.835
2021-12-27,0.00313,128053.839
2021-12-28,1e-05,128054.729
2021-12-29,-0.00214,127781.191
2021-12-30,-0.00615,126995.406
2021-12-31,-0.00805,125972.886
2022-01-03,0.007169999999999999,126876.088
2022-01-04,0.00442,127437.499
2022-01-05,-0.00053,127369.997
2022-01-06,0.00359,127826.827
2022-01-07,-0.0027900000000000004,127470.775
2022-01-10,-0.00317,127066.711
2022-01-11,0.00299,127446.531
2022-01-12,-0.0034100000000000003,127012.519
2022-01-13,-0.00615,126231.487
2022-01-14,0.01158,127692.772
2022-01-18,0.01137,129144.075
2022-01-19,0.0008,129247.706
2022-01-20,0.00262,129585.693
2022-01-21,-0.00494,128944.895
2022-01-24,0.00248,129265.294
2022-01-25,0.00542,129965.989
2022-01-26,0.013819999999999999,131761.934
2022-01-27,0.00901,132949.407
2022-01-28,-0.00027,132913.279
