Date,n_tqqq_pct,m_soxl_pct,signal_below_sma,tqqq_sma160_anchor_drawdown_pct,TQQQ_OPEN,SOXL_OPEN,base_target_regime_at_open,selected_leg,action,strategy_return,strategy_equity,SOXL_SOURCE
2007-12-31,17.0,28.0,True,4.36406576662578,0.7618725539908316,0.2431111660095649,wait_mix,wait_mix,,0.005581298512560284,3.178378570855526,synthetic_3x_semiconductor_ohlc_fee_financing
2008-01-02,17.0,28.0,True,6.1367856335271975,0.7477503872202251,0.23956379363683517,wait_mix,wait_mix,,0.03598377649647033,3.292748634970362,synthetic_3x_semiconductor_ohlc_fee_financing
2008-01-03,17.0,28.0,True,10.80737379558937,0.7105426895049883,0.2192310463511901,wait_mix,wait_mix,,0.0019096452020752608,3.299036616602773,synthetic_3x_semiconductor_ohlc_fee_financing
2008-01-04,17.0,28.0,True,14.290214111774668,0.6827970469480891,0.20866260671724726,wait_mix,wait_mix,,-0.0024418179386118677,3.2909809698122148,synthetic_3x_semiconductor_ohlc_fee_financing
2008-01-07,17.0,28.0,True,21.316754190536123,0.6268209321285114,0.1812061296489117,TQQQ,TQQQ,,-0.021681165310804773,3.2196286673710035,synthetic_3x_semiconductor_ohlc_fee_financing
2008-01-08,17.0,28.0,True,22.07262989622667,0.6207993361770483,0.178467759403605,TQQQ,TQQQ,,-0.0723517645875521,2.9866828519700426,synthetic_3x_semiconductor_ohlc_fee_financing
2008-01-09,17.0,28.0,True,27.946618236479647,0.5740048908174172,0.16502870704574651,TQQQ,TQQQ,,0.06089255254734649,3.1685495944758872,synthetic_3x_semiconductor_ohlc_fee_financing
2008-01-10,17.0,28.0,True,26.220107369945833,0.5877589389576194,0.16643142296609584,TQQQ,TQQQ,,0.006683694982901889,3.1897272135035615,synthetic_3x_semiconductor_ohlc_fee_financing
2008-01-11,17.0,28.0,True,25.187593358187254,0.5959843418197929,0.1655739777462211,TQQQ,TQQQ,,-0.06284281853023643,2.9892757650644004,synthetic_3x_semiconductor_ohlc_fee_financing
2008-01-14,17.0,28.0,True,25.418273858212746,0.5941466524290934,0.15433483702569248,TQQQ,TQQQ,,0.0568464645131328,3.159205523763102,synthetic_3x_semiconductor_ohlc_fee_financing
2008-01-15,17.0,28.0,True,27.145721371252773,0.5803851426033689,0.16801256995685512,TQQQ,TQQQ,,-0.08489215983363996,2.8910137434924863,synthetic_3x_semiconductor_ohlc_fee_financing
2008-01-16,17.0,28.0,True,32.72656664930622,0.5359259873757677,0.1486307687853585,SOXL,SOXL,,0.016054907422732523,2.9374287015021054,synthetic_3x_semiconductor_ohlc_fee_financing
2008-01-17,17.0,28.0,True,32.1776789768326,0.5402986372195083,0.15553578222592054,SOXL,SOXL,,-0.04787499094673131,2.7967993290110233,synthetic_3x_semiconductor_ohlc_fee_financing
2008-01-18,17.0,28.0,True,34.40018140275058,0.5225933299722033,0.14810597513650056,SOXL,SOXL,,0.07217231342184927,2.9986508067624245,synthetic_3x_semiconductor_ohlc_fee_financing
2008-01-22,17.0,28.0,True,46.474995793229546,0.42640072462586376,0.15694365548594388,SOXL,SOXL,,-0.08619366709299392,2.740186097396206,synthetic_3x_semiconductor_ohlc_fee_financing
2008-01-23,17.0,28.0,True,47.78008536065001,0.41600388028186364,0.1434109206928626,SOXL,SOXL,,0.0368691177570184,2.8412143412972517,synthetic_3x_semiconductor_ohlc_fee_financing
2008-01-24,17.0,28.0,True,40.79152958543515,0.4716773975622779,0.15054578677173502,SOXL,SOXL,,0.07491463137219423,3.054062866324927,synthetic_3x_semiconductor_ohlc_fee_financing
2008-01-25,17.0,28.0,True,34.80641909801404,0.5193570845912311,0.1619892477532839,SOXL,SOXL,,-0.054535908456634696,2.887506773426223,synthetic_3x_semiconductor_ohlc_fee_financing
2008-01-28,17.0,28.0,True,42.16921127299826,0.46070225653078245,0.15268643844352273,SOXL,SOXL,,0.04431431289974053,3.015464652083953,synthetic_3x_semiconductor_ohlc_fee_financing
2008-01-29,17.0,28.0,True,39.83981331373832,0.4792591346196367,0.15923932480026723,SOXL,SOXL,,-0.020628018996207476,2.953261589958373,synthetic_3x_semiconductor_ohlc_fee_financing
2008-01-30,17.0,28.0,True,41.004343390193185,0.4699820411227218,0.1567137829300857,SOXL,SOXL,,0.012901810755888476,2.9913640121046505,synthetic_3x_semiconductor_ohlc_fee_financing
2008-01-31,17.0,28.0,True,42.646276001105136,0.4569017758251223,0.15730508692731143,SOXL,SOXL,,0.0015588457978876757,2.9960270873248724,synthetic_3x_semiconductor_ohlc_fee_financing
2008-02-01,17.0,28.0,True,36.49008001154412,0.5059443956210421,0.15834487226951313,SOXL,SOXL,,0.17320140119127858,3.5149431768565655,synthetic_3x_semiconductor_ohlc_fee_financing
2008-02-04,17.0,28.0,True,35.65449464015658,0.5126009893593636,0.1857142686354935,SOXL,SOXL,,-0.06520758850648789,3.285742208556415,synthetic_3x_semiconductor_ohlc_fee_financing
2008-02-05,17.0,28.0,True,41.401423117026006,0.4668187516327915,0.1735039510524537,SOXL,SOXL,,-0.11607921463543724,2.9043358334926794,synthetic_3x_semiconductor_ohlc_fee_financing
2008-02-06,17.0,28.0,True,42.683654100202276,0.4566040075432444,0.15355023532451315,SOXL,SOXL,,-0.08571765791746566,2.6553829680399166,synthetic_3x_semiconductor_ohlc_fee_financing
2008-02-07,17.0,28.0,True,48.555783602109855,0.40982437040323294,0.140060868303276,SOXL,SOXL,,0.00412142596636933,2.666326932355051,synthetic_3x_semiconductor_ohlc_fee_financing
2008-02-08,17.0,28.0,True,45.77742960519524,0.4319578045824255,0.14107670957856844,SOXL,SOXL,,0.020264019715557247,2.720357433880415,synthetic_3x_semiconductor_ohlc_fee_financing
2008-02-11,17.0,28.0,True,43.38073912907656,0.45105076068520417,0.14404576470026573,SOXL,SOXL,,0.047920269597489185,2.8507176955134983,synthetic_3x_semiconductor_ohlc_fee_financing
2008-02-12,17.0,28.0,True,41.28493558128446,0.46774673604654693,0.15039748349658777,SOXL,SOXL,,-0.02122109822181517,2.79022233529434,synthetic_3x_semiconductor_ohlc_fee_financing
2008-02-13,17.0,28.0,True,41.265697217693656,0.4678999962339548,0.1489345706051107,SOXL,SOXL,,0.09069626176425105,3.043285070596655,synthetic_3x_semiconductor_ohlc_fee_financing
2008-02-14,17.0,28.0,True,39.39421194774877,0.48280896610807933,0.16081650378929196,SOXL,SOXL,,-0.08446111389903666,2.786245823621753,synthetic_3x_semiconductor_ohlc_fee_financing
2008-02-15,17.0,28.0,True,43.97905352278938,0.44628435861174187,0.14716942688734652,SOXL,SOXL,,-0.04843622183838692,2.651290602812531,synthetic_3x_semiconductor_ohlc_fee_financing
2008-02-19,17.0,28.0,True,41.55643624140223,0.4655838575951339,0.14060777082983217,SOXL,SOXL,,-0.03930347933281342,2.5470856573996064,synthetic_3x_semiconductor_ohlc_fee_financing
2008-02-20,17.0,28.0,True,45.79220124415294,0.43184012803762517,0.1346395802771736,SOXL,SOXL,,0.08227110981720154,2.7566372212333485,synthetic_3x_semiconductor_ohlc_fee_financing
2008-02-21,17.0,28.0,True,41.61644778211938,0.4651057826313495,0.14551836736464327,SOXL,SOXL,,-0.007606100993456155,2.7356699601263275,synthetic_3x_semiconductor_ohlc_fee_financing
2008-02-22,17.0,28.0,True,44.4017435022372,0.442917048021118,0.14426293292802375,SOXL,SOXL,,0.0029573754775007455,2.7437603633809404,synthetic_3x_semiconductor_ohlc_fee_financing
2008-02-25,17.0,28.0,True,44.36988487865827,0.44317084604282686,0.14492485004583822,SOXL,SOXL,,0.03995530338211273,2.853388141107642,synthetic_3x_semiconductor_ohlc_fee_financing
2008-02-26,17.0,28.0,True,44.31647869518083,0.44359630019592355,0.15080595990896017,SOXL,SOXL,,0.05289111319536932,3.0043070162692906,synthetic_3x_semiconductor_ohlc_fee_financing
2008-02-27,17.0,28.0,True,43.834074483679764,0.4474393172754178,0.15879605539528416,SOXL,SOXL,,0.03634803812058207,3.113507682222579,synthetic_3x_semiconductor_ohlc_fee_financing
2008-02-28,17.0,28.0,True,42.403631904302266,0.4588347718189805,0.16448758287253298,SOXL,SOXL,,-0.07714151164429839,2.8733269930997936,synthetic_3x_semiconductor_ohlc_fee_financing
2008-02-29,17.0,28.0,True,44.203912527772296,0.4444930454846476,0.15173251033477125,SOXL,SOXL,,-0.08194257722127851,2.6378791740857297,synthetic_3x_semiconductor_ohlc_fee_financing
2008-03-03,17.0,28.0,True,47.2609801135102,0.4201392718958919,0.13939108791962493,SOXL,SOXL,,-0.02200910359913033,2.5798218180612884,synthetic_3x_semiconductor_ohlc_fee_financing
2008-03-04,17.0,28.0,True,48.98507359386501,0.40640448158170395,0.13616877598221924,SOXL,SOXL,,0.02419586318863587,2.642242833822157,synthetic_3x_semiconductor_ohlc_fee_financing
2008-03-05,17.0,28.0,True,47.045518220871884,0.4218557240197502,0.13968184019309185,SOXL,SOXL,,0.030461907119324172,2.7227305896127474,synthetic_3x_semiconductor_ohlc_fee_financing
2008-03-06,17.0,28.0,True,46.82825250084384,0.42358654612484403,0.14387546246691357,SOXL,SOXL,,-0.07907350578503658,2.5074347365839076,synthetic_3x_semiconductor_ohlc_fee_financing
2008-03-07,17.0,28.0,True,51.12383173577224,0.38936631343909683,0.13240432574883332,SOXL,SOXL,,0.018011025194430763,2.552596206797911,synthetic_3x_semiconductor_ohlc_fee_financing
2008-03-10,17.0,28.0,True,50.81865277680211,0.3917974861437777,0.13477821790855934,SOXL,SOXL,,-0.042598380605472386,2.4438597420486485,synthetic_3x_semiconductor_ohlc_fee_financing
2008-03-11,17.0,28.0,True,51.08306404821731,0.3896910844834407,0.12960504731420416,SOXL,SOXL,,0.09542845647056275,2.6770735050628987,synthetic_3x_semiconductor_ohlc_fee_financing
2008-03-12,17.0,28.0,True,47.50842283600255,0.41816804820823844,0.1417048012919286,SOXL,SOXL,,-0.04632997774074754,2.5530447491629897,synthetic_3x_semiconductor_ohlc_fee_financing
2008-03-13,17.0,28.0,True,50.1167780876672,0.3973888892735662,0.134520572961547,SOXL,SOXL,,0.03291443802888816,2.6370767823442933,synthetic_3x_semiconductor_ohlc_fee_financing
2008-03-14,17.0,28.0,True,46.53437893846786,0.4259276557016211,0.1398522323915149,SOXL,SOXL,,-0.0889328577630405,2.4025540079498517,synthetic_3x_semiconductor_ohlc_fee_financing
2008-03-17,17.0,28.0,True,53.27899408109731,0.37219746311667606,0.12672936361770248,SOXL,SOXL,,-0.013497702805580714,2.3701250479761877,synthetic_3x_semiconductor_ohlc_fee_financing
2008-03-18,17.0,28.0,True,50.31178049472674,0.3958354252634978,0.1258428234194282,SOXL,SOXL,,0.11478665994272319,2.642183785879961,synthetic_3x_semiconductor_ohlc_fee_financing
2008-03-19,17.0,28.0,True,46.24651044899627,0.42822092656309463,0.13942726352815038,SOXL,SOXL,,-0.12184366378858724,2.3202504330055462,synthetic_3x_semiconductor_ohlc_fee_financing
2008-03-20,17.0,28.0,True,50.331403429389034,0.39567910143534896,0.1217720047300149,SOXL,SOXL,,0.03696234515441632,2.406012330354981,synthetic_3x_semiconductor_ohlc_fee_financing
2008-03-24,17.0,28.0,True,46.81777560248431,0.42367000911786085,0.1271935345227504,SOXL,SOXL,,0.11127077087737414,2.6737311770940475,synthetic_3x_semiconductor_ohlc_fee_financing
2008-03-25,17.0,28.0,True,41.781076585701804,0.4637942864029577,0.14145470743254496,SOXL,SOXL,,0.0018424554293978712,2.6786574076180347,synthetic_3x_semiconductor_ohlc_fee_financing
2008-03-26,17.0,28.0,True,41.83409515060541,0.4633719201681754,0.14104080693072457,SOXL,SOXL,,-0.04238637903658271,2.565118819429587,synthetic_3x_semiconductor_ohlc_fee_financing
2008-03-27,17.0,28.0,True,42.724793556756836,0.45627627484437683,0.13574505829537575,SOXL,SOXL,,-0.04316550247658091,2.4543941766767747,synthetic_3x_semiconductor_ohlc_fee_financing
2008-03-28,17.0,28.0,True,44.55181450987891,0.4417215247819874,0.1299557038310487,SOXL,SOXL,,-0.030314991781955403,2.3799892373811393,synthetic_3x_semiconductor_ohlc_fee_financing
2008-03-31,17.0,28.0,True,45.970990122533614,0.43041582721922517,0.12579558956815334,SOXL,SOXL,,0.04117513543733664,2.477985616569711,synthetic_3x_semiconductor_ohlc_fee_financing
2008-04-01,17.0,28.0,True,42.96232212602193,0.4543840311060537,0.13130690467088835,SOXL,SOXL,,0.12662017118311608,2.7917485795290675,synthetic_3x_semiconductor_ohlc_fee_financing
2008-04-02,17.0,28.0,True,38.3401781494741,0.49120580384821755,0.14747430490233385,SOXL,SOXL,,0.023069321460484016,2.856152324947073,synthetic_3x_semiconductor_ohlc_fee_financing
2008-04-03,17.0,28.0,True,39.62268023603994,0.48098890004502864,0.15080203555818567,SOXL,SOXL,,0.07695921248930127,3.075959558624487,synthetic_3x_semiconductor_ohlc_fee_financing
2008-04-04,17.0,28.0,True,37.94732748386406,0.49433540301347434,0.16295256094087013,SOXL,SOXL,,-0.011528033958177142,3.040499792378684,synthetic_3x_semiconductor_ohlc_fee_financing
2008-04-07,17.0,28.0,True,36.13485694888697,0.5087742388609547,0.1608009372575197,SOXL,SOXL,,0.0038716805121068454,3.0522716361719016,synthetic_3x_semiconductor_ohlc_fee_financing
2008-04-08,17.0,28.0,True,38.62035987545762,0.48897376869461384,0.16066373044373564,SOXL,SOXL,,-0.08315763910648044,2.798451932996172,synthetic_3x_semiconductor_ohlc_fee_financing
2008-04-09,17.0,28.0,True,39.15687089287068,0.4846997160348338,0.14797685227581198,SOXL,SOXL,,0.04614196428288153,2.927578002135842,synthetic_3x_semiconductor_ohlc_fee_financing
2008-04-10,17.0,28.0,True,41.21610586148684,0.46829506000900983,0.15472787963417725,SOXL,SOXL,,0.05358277339543793,3.084445750821756,synthetic_3x_semiconductor_ohlc_fee_financing
2008-04-11,17.0,28.0,True,40.86768123031575,0.4710707443346928,0.1618337830843078,SOXL,SOXL,,-0.10246398799293088,2.768401138444709,synthetic_3x_semiconductor_ohlc_fee_financing
2008-04-14,17.0,28.0,True,44.31387429806942,0.4436170478227939,0.14687753388987188,SOXL,SOXL,,-0.05121740609449965,2.626610813104511,synthetic_3x_semiconductor_ohlc_fee_financing
2008-04-15,17.0,28.0,True,44.08235685906185,0.44546140459061384,0.13894998214609144,SOXL,SOXL,,-0.006156495554486496,2.610440095310267,synthetic_3x_semiconductor_ohlc_fee_financing
2008-04-16,17.0,28.0,True,42.42245726984654,0.4586848017325062,0.13827123995701393,SOXL,SOXL,,0.16351041424111434,3.0372742366460628,synthetic_3x_semiconductor_ohlc_fee_financing
2008-04-17,17.0,28.0,True,39.6924206161681,0.4804333214128916,0.16157783278869275,SOXL,SOXL,,-0.022184681260509875,2.9698932758053114,synthetic_3x_semiconductor_ohlc_fee_financing
2008-04-18,17.0,28.0,True,35.64857793974257,0.5126481240654942,0.1572076581804173,SOXL,SOXL,,0.07377265317477355,3.1889901824073887,synthetic_3x_semiconductor_ohlc_fee_financing
2008-04-21,17.0,28.0,True,35.2076094492414,0.516161048289853,0.1681432706134256,SOXL,SOXL,,0.045605388791140955,3.334425319527209,synthetic_3x_semiconductor_ohlc_fee_financing
2008-04-22,17.0,28.0,True,34.432555954166745,0.5223354218713471,0.17594267357266474,SOXL,SOXL,,-0.09792056883764788,3.007916495492449,synthetic_3x_semiconductor_ohlc_fee_financing
2008-04-23,17.0,28.0,True,34.875648527845826,0.5188055763852406,0.16293939592991716,SOXL,SOXL,,0.12342528885944493,3.3791694578136937,synthetic_3x_semiconductor_ohlc_fee_financing
2008-04-24,17.0,28.0,True,33.77725721431638,0.5275557831148361,0.17861163640371402,SOXL,SOXL,,0.043512958928312306,3.5262071196433484,synthetic_3x_semiconductor_ohlc_fee_financing
2008-04-25,17.0,28.0,True,32.27188899268929,0.5395481240785263,0.18654107239758994,SOXL,SOXL,,-0.0020223244087839154,3.519075984914866,synthetic_3x_semiconductor_ohlc_fee_financing
2008-04-28,17.0,28.0,True,32.52432199928875,0.5375371458725706,0.18527932693075616,SOXL,SOXL,,-0.0067021993562709214,3.495490436114101,synthetic_3x_semiconductor_ohlc_fee_financing
2008-04-29,17.0,28.0,True,32.78527921893457,0.5354582605141786,0.18484547949941363,SOXL,SOXL,,0.005658266060143413,3.5152688510123213,synthetic_3x_semiconductor_ohlc_fee_financing
2008-04-30,17.0,28.0,True,30.59561301161775,0.5529019818426593,0.18616212557970507,SOXL,SOXL,,-0.04514031594218493,3.3565885044559036,synthetic_3x_semiconductor_ohlc_fee_financing
2008-05-01,17.0,28.0,True,32.37468538441023,0.5387292085722443,0.17730739945463694,SOXL,SOXL,,0.11781735108195623,3.7520528707230434,synthetic_3x_semiconductor_ohlc_fee_financing
2008-05-02,17.0,28.0,True,24.53544423323627,0.6011796120222761,0.19835180616111808,SOXL,SOXL,,-0.0033273832742453102,3.7395683527569155,synthetic_3x_semiconductor_ohlc_fee_financing
2008-05-05,17.0,28.0,True,26.24326642606357,0.5875744450289108,0.1970095503225861,SOXL,SOXL,,-0.022463189404626882,3.655565720557388,synthetic_3x_semiconductor_ohlc_fee_financing
2008-05-06,17.0,28.0,True,27.559916928669924,0.5770855018385178,0.19295885240741414,SOXL,SOXL,,0.04646024553406369,3.825404201500391,synthetic_3x_semiconductor_ohlc_fee_financing
2008-05-07,17.0,28.0,True,25.57812743280481,0.5928731975074127,0.20180799162459884,SOXL,SOXL,,-0.04097171060033189,3.668670847627223,synthetic_3x_semiconductor_ohlc_fee_financing
2008-05-08,17.0,28.0,True,28.600021796477915,0.568799627303937,0.1940316731985143,SOXL,SOXL,,0.016951094527853483,3.7308588339569324,synthetic_3x_semiconductor_ohlc_fee_financing
2008-05-09,17.0,28.0,True,29.669116585330237,0.5602828079329503,0.19683171815018372,SOXL,SOXL,,-0.00948550089080491,3.6954697691639664,synthetic_3x_semiconductor_ohlc_fee_financing
2008-05-12,17.0,28.0,True,27.64872738693873,0.5763780036454512,0.19541935363986151,SOXL,SOXL,,0.0347504469763118,3.823888995429862,synthetic_3x_semiconductor_ohlc_fee_financing
2008-05-13,17.0,28.0,True,24.586396538590684,0.6007737064040243,0.20205917479368665,SOXL,SOXL,,0.030259155494380963,3.939596647135826,synthetic_3x_semiconductor_ohlc_fee_financing
2008-05-14,17.0,28.0,True,23.380529678062945,0.6103801045865451,0.2065630306172331,SOXL,SOXL,,0.03017730601165214,4.058483060718923,synthetic_3x_semiconductor_ohlc_fee_financing
2008-05-15,17.0,28.0,True,24.804073061444043,0.5990396116859715,0.21450423196545493,SOXL,SOXL,,0.06145955340803755,4.307915617144793,synthetic_3x_semiconductor_ohlc_fee_financing
2008-05-16,17.0,28.0,False,0.0,0.6333396279974844,0.2281118772953587,TQQQ,TQQQ,,-0.002520138200950317,4.297059074431556,synthetic_3x_semiconductor_ohlc_fee_financing
2008-05-19,17.0,28.0,False,0.0,0.6311809568806295,0.23090484850798254,TQQQ,TQQQ,,-0.02176481969430999,4.203534358460755,synthetic_3x_semiconductor_ohlc_fee_financing
2008-05-20,17.0,28.0,False,0.0,0.6096668650660275,0.22500736054344195,TQQQ,TQQQ,,-0.02379815928480067,4.103497978238973,synthetic_3x_semiconductor_ohlc_fee_financing
2008-05-21,17.0,28.0,True,0.0,0.6060956257125031,0.2066045737619917,wait_mix,wait_mix,,0.020394750370392734,4.187187795150568,synthetic_3x_semiconductor_ohlc_fee_financing
2008-05-22,17.0,28.0,True,6.343035295359933,0.5676507662499264,0.19888658120548477,wait_mix,wait_mix,,-0.02317439220672013,4.090152262942557,synthetic_3x_semiconductor_ohlc_fee_financing
2008-05-23,17.0,28.0,True,6.75171803095772,0.565173758066426,0.20248029179517418,wait_mix,wait_mix,,0.00781629354416391,4.1221220936700425,synthetic_3x_semiconductor_ohlc_fee_financing
2008-05-27,17.0,28.0,True,5.987436149835834,0.569806037116019,0.1967319144034339,wait_mix,wait_mix,,-0.020511514971847222,4.037571124629947,synthetic_3x_semiconductor_ohlc_fee_financing
2008-05-28,17.0,28.0,True,0.614249569438885,0.6023726859411761,0.20727294993985584,wait_mix,wait_mix,,-0.014724972407517356,3.9781180012263824,synthetic_3x_semiconductor_ohlc_fee_financing
2008-05-29,17.0,28.0,True,0.7245025764310409,0.6017044472885802,0.20886719320240585,wait_mix,wait_mix,,-0.025654024072512716,3.8760632662596244,synthetic_3x_semiconductor_ohlc_fee_financing
2008-05-30,17.0,28.0,True,-3.1800692999408353,0.6253698866340707,0.20671441465701473,wait_mix,wait_mix,,0.015167205908885872,3.9348523159348527,synthetic_3x_semiconductor_ohlc_fee_financing
2008-06-02,17.0,28.0,True,-2.888407983120711,0.6236021401509284,0.21922639225525423,wait_mix,wait_mix,,0.00857670808958133,3.968600395624239,synthetic_3x_semiconductor_ohlc_fee_financing
2008-06-03,17.0,28.0,True,-1.0688246230695642,0.6125737249994658,0.20987733150310386,wait_mix,wait_mix,,0.004483421503271856,3.986393303975874,synthetic_3x_semiconductor_ohlc_fee_financing
2008-06-04,17.0,28.0,True,2.2808992192187127,0.5922711953179078,0.2072743014025426,wait_mix,wait_mix,,-0.0147040102447632,3.9277773359945574,synthetic_3x_semiconductor_ohlc_fee_financing
2008-06-05,17.0,28.0,True,-2.8988225353860253,0.6236652622966461,0.21580183407778106,wait_mix,wait_mix,,-0.010275311794183284,3.887418199209087,synthetic_3x_semiconductor_ohlc_fee_financing
2008-06-06,17.0,28.0,True,-4.014102397880515,0.6304249247576776,0.22209768107570688,wait_mix,wait_mix,,0.03439965020802771,4.0211440254742,synthetic_3x_semiconductor_ohlc_fee_financing
2008-06-09,17.0,28.0,True,2.337986210393861,0.5919251935615444,0.203199574847502,wait_mix,wait_mix,,-0.006122585964020044,3.996524225504529,synthetic_3x_semiconductor_ohlc_fee_financing
2008-06-10,17.0,28.0,True,7.318390551613296,0.5617391807066178,0.1976395701462269,wait_mix,wait_mix,,-0.023721319320757606,3.9017213981781924,synthetic_3x_semiconductor_ohlc_fee_financing
2008-06-11,17.0,28.0,True,6.262526044809025,0.5681387292958093,0.18778417393167343,wait_mix,wait_mix,,0.004930540388519589,3.920958993116661,synthetic_3x_semiconductor_ohlc_fee_financing
2008-06-12,17.0,28.0,True,10.255162336521352,0.543939535381131,0.1684738552162959,wait_mix,wait_mix,,-0.02325924982779004,3.8297604283312405,synthetic_3x_semiconductor_ohlc_fee_financing
2008-06-13,17.0,28.0,True,10.69004304319121,0.5413037424409374,0.171079023195014,wait_mix,wait_mix,,-0.001990034267096541,3.8221390738440912,synthetic_3x_semiconductor_ohlc_fee_financing
2008-06-16,17.0,28.0,True,8.520356397734153,0.554454118290721,0.18474812323192227,wait_mix,wait_mix,,0.007102276262141327,3.849284961458857,synthetic_3x_semiconductor_ohlc_fee_financing
2008-06-17,17.0,28.0,True,3.5374090425950966,0.5846555442417757,0.19292904252797421,wait_mix,wait_mix,,0.004308829117613211,3.8658708725827813,synthetic_3x_semiconductor_ohlc_fee_financing
2008-06-18,17.0,28.0,True,7.4451828433053535,0.5609706981729315,0.18339904423227824,wait_mix,wait_mix,,0.018395524551478415,3.936985595132223,synthetic_3x_semiconductor_ohlc_fee_financing
2008-06-19,17.0,28.0,True,9.530975591419011,0.5483287995651861,0.1712689476689239,wait_mix,wait_mix,,-0.008171332570917511,3.904815176507486,synthetic_3x_semiconductor_ohlc_fee_financing
2008-06-20,17.0,28.0,True,7.717219428407973,0.559321896330287,0.18251219936833607,wait_mix,wait_mix,,0.011629652862914064,3.9502268215041068,synthetic_3x_semiconductor_ohlc_fee_financing
2008-06-23,17.0,28.0,True,11.458641085474952,0.5366453033273437,0.16927165206968733,wait_mix,wait_mix,,-0.007381194349491693,3.92106942961001,synthetic_3x_semiconductor_ohlc_fee_financing
2008-06-24,17.0,28.0,True,15.470274282498785,0.5123309700005516,0.1628075435644553,wait_mix,wait_mix,,0.012042051153345668,3.9682871482571938,synthetic_3x_semiconductor_ohlc_fee_financing
2008-06-25,17.0,28.0,True,14.919318672243698,0.5156702878539253,0.16521816325903296,wait_mix,wait_mix,,0.0002536676935094295,3.9692937745052754,synthetic_3x_semiconductor_ohlc_fee_financing
2008-06-26,17.0,28.0,True,16.83026212973351,0.5040881431482404,0.17375985553134404,wait_mix,wait_mix,,0.028207943152321002,4.081259387651382,synthetic_3x_semiconductor_ohlc_fee_financing
2008-06-27,17.0,28.0,True,22.768338999438686,0.4680977189895113,0.15062313712884687,TQQQ,TQQQ,,0.011702026929373277,4.129018394911436,synthetic_3x_semiconductor_ohlc_fee_financing
2008-06-30,17.0,28.0,True,22.996298927811576,0.46671606383526587,0.14944618474525778,TQQQ,TQQQ,,-0.03021910498118674,4.004243154566357,synthetic_3x_semiconductor_ohlc_fee_financing
2008-07-01,17.0,28.0,True,26.690613485834046,0.4443249848990315,0.14803335740631623,TQQQ,TQQQ,,0.041737580420715625,4.17137057525417,synthetic_3x_semiconductor_ohlc_fee_financing
2008-07-02,17.0,28.0,True,21.124601954742595,0.4780603373156303,0.14594719570014952,TQQQ,TQQQ,,-0.07508592431599592,3.8581593599466633,synthetic_3x_semiconductor_ohlc_fee_financing
2008-07-03,17.0,28.0,True,26.21361442290916,0.44721605535410885,0.13647528651517996,TQQQ,TQQQ,,0.00023105682313451226,3.8590508139915194,synthetic_3x_semiconductor_ohlc_fee_financing
2008-07-07,17.0,28.0,True,25.56357746144855,0.4511559009430361,0.13320087810261025,TQQQ,TQQQ,,0.017374415862985382,3.9260995676702004,synthetic_3x_semiconductor_ohlc_fee_financing
2008-07-08,17.0,28.0,True,26.056030308385058,0.4481711657790572,0.1350358016611494,TQQQ,TQQQ,,0.07272709359658691,4.2116333783976705,synthetic_3x_semiconductor_ohlc_fee_financing
2008-07-09,17.0,28.0,True,21.71347845977627,0.4744911825777725,0.13836403400249825,TQQQ,TQQQ,,-0.08362418136094196,3.859438984936747,synthetic_3x_semiconductor_ohlc_fee_financing
2008-07-10,17.0,28.0,True,26.777993967658233,0.4437953756209686,0.12034494029635323,TQQQ,TQQQ,,0.03353179177086241,3.9888528893319948,synthetic_3x_semiconductor_ohlc_fee_financing
2008-07-11,17.0,28.0,True,27.589706004483904,0.4388756244723863,0.12501240786464993,TQQQ,TQQQ,,-0.046879271558428304,3.8018583715263787,synthetic_3x_semiconductor_ohlc_fee_financing
2008-07-14,17.0,28.0,True,25.94894385208384,0.4488202121064295,0.1220644356563969,TQQQ,TQQQ,,-0.021375585166280908,3.720591424115679,synthetic_3x_semiconductor_ohlc_fee_financing
2008-07-15,17.0,28.0,True,31.520796867648272,0.41504945470796323,0.11865539174348264,SOXL,SOXL,,0.02216045403159006,3.8030414193401225,synthetic_3x_semiconductor_ohlc_fee_financing
2008-07-16,17.0,28.0,True,30.040067430607074,0.4240240910545073,0.12336008997400184,SOXL,SOXL,,0.1094692949674847,4.219357682247428,synthetic_3x_semiconductor_ohlc_fee_financing
2008-07-17,17.0,28.0,True,24.083602910965464,0.46012596195517236,0.13769058661321376,SOXL,SOXL,,0.06895469931272435,4.510302222519633,synthetic_3x_semiconductor_ohlc_fee_financing
2008-07-18,17.0,28.0,True,26.969040840618895,0.44263744888089346,0.1459279517511169,SOXL,SOXL,,-0.020145502342350352,4.419439918531156,synthetic_3x_semiconductor_ohlc_fee_financing
2008-07-21,17.0,28.0,True,26.511366041416796,0.44541139581884587,0.14363179673460405,SOXL,SOXL,,-0.032826599205071805,4.274364735614638,synthetic_3x_semiconductor_ohlc_fee_financing
2008-07-22,17.0,28.0,True,31.601380811848657,0.4145610389471381,0.13853867853897928,SOXL,SOXL,,-0.13631441726152216,3.6917071975161284,synthetic_3x_semiconductor_ohlc_fee_financing
2008-07-23,17.0,28.0,True,27.488706575561583,0.4394877775930791,0.11993541104044834,SOXL,SOXL,,0.04278392998468217,3.8496529397786055,synthetic_3x_semiconductor_ohlc_fee_financing
