date,candidate_id,method_label,delay,asset,gross_return,trading_cost,net_return,nav_1000
2015-08-20,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.082342717616666,0.0,-0.082342717616666,1151747.258690218
2015-08-21,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.1244045638004527,0.0,-0.1244045638004527,1008464.6433644941
2015-08-24,fixed_duration_10,B: Fixed duration,0,DEF,0.0012001964783957023,0.0005010985590195487,0.0006990979193761536,1009169.6588984347
2015-08-25,fixed_duration_10,B: Fixed duration,0,DEF,-0.006699048288182737,9.556909878693925e-07,-0.006700003979170607,1002408.2181681569
2015-08-26,fixed_duration_10,B: Fixed duration,0,DEF,-0.0019482574130888386,2.2106832154773633e-06,-0.001950468096304316,1000453.0529191468
2015-08-27,fixed_duration_10,B: Fixed duration,0,DEF,-0.006627564505715809,2.3174315091954582e-06,-0.006629881937225005,993820.1672945565
2015-08-28,fixed_duration_10,B: Fixed duration,0,DEF,-0.0001631430180575449,1.5280950829045515e-06,-0.00016467111314044942,993656.5138213467
2015-08-31,fixed_duration_10,B: Fixed duration,0,DEF,-0.00444909865945838,1.6156718401751784e-06,-0.004450714331298555,989234.032534894
2015-09-01,fixed_duration_10,B: Fixed duration,0,DEF,0.0079037834510591,1.6017098569626187e-06,0.007902181741202139,997051.1396445669
2015-09-02,fixed_duration_10,B: Fixed duration,0,DEF,-0.0014582327874924936,6.431160752712606e-07,-0.0014588759035677648,995596.5657623146
2015-09-03,fixed_duration_10,B: Fixed duration,0,DEF,-0.002447197776578473,7.909120210487646e-07,-0.0024479886885995215,993159.35663092
2015-09-04,fixed_duration_10,B: Fixed duration,0,DEF,0.002932632556352635,1.3688801514433468e-06,0.0029312636762011918,996070.5685776914
2015-09-08,fixed_duration_10,B: Fixed duration,0,DEF,-0.0037428233806110645,8.610856614445217e-07,-0.003743684466272509,992341.594662796
2015-09-09,fixed_duration_10,B: Fixed duration,0,DEF,-0.0019978875398346343,1.8253025104939258e-06,-0.0019997128423451284,990357.1964319556
2015-09-10,fixed_duration_10,B: Fixed duration,0,DEF,-0.0031373302539808388,1.1507218187122859e-06,-0.003138480975799551,987248.9792117077
2015-09-11,fixed_duration_10,B: Fixed duration,0,DEF,0.0004275513846361855,4.1574709679713387e-07,0.0004271356375393884,987670.6684338534
2015-09-14,fixed_duration_10,B: Fixed duration,0,DEF,0.0003699003663088127,1.1660692810604168e-07,0.00036978375938070664,988035.893006657
2015-09-15,fixed_duration_10,B: Fixed duration,0,DEF,-0.004354097991807274,2.2455867929493946e-07,-0.0043543225504865685,983733.666037048
2015-09-16,fixed_duration_10,B: Fixed duration,0,DEF,0.0008387922440150393,2.077527002072158e-06,0.0008367147170129671,984556.7704730423
2015-09-17,fixed_duration_10,B: Fixed duration,0,DEF,0.0056800839047349986,9.81107875735382e-07,0.005679102796859264,990148.1695819024
2015-09-18,fixed_duration_10,B: Fixed duration,0,DEF,0.011055673080122294,1.9969765665775465e-06,0.011053676103555716,1001092.9467429895
2015-09-21,fixed_duration_10,B: Fixed duration,0,DEF,-0.005085921741127338,2.6881641187295745e-07,-0.005086190557539211,996001.1972500462
2015-09-22,fixed_duration_10,B: Fixed duration,0,DEF,0.0035906039677353493,1.8897805518298811e-06,0.0035887141871835193,999575.5608770691
2015-09-23,fixed_duration_10,B: Fixed duration,0,DEF,0.0026692877374090225,5.885399602183761e-07,0.0026686991974488043,1002243.1273741712
2015-09-24,fixed_duration_10,B: Fixed duration,0,DEF,0.007186526121206384,2.281807179757539e-06,0.007184244314026626,1009443.4868632813
2015-09-25,fixed_duration_10,B: Fixed duration,0,DEF,-0.006621729981257603,8.973201481850962e-07,-0.006622627301405788,1002758.3188679542
2015-09-28,fixed_duration_10,B: Fixed duration,0,DEF,0.0008398055178812537,2.2477836470837648e-06,0.0008375577342341699,1003598.1868534897
2015-09-29,fixed_duration_10,B: Fixed duration,0,DEF,-0.00044330563090512633,6.027569413573214e-07,-0.00044390838784648363,1003152.6812003179
2015-09-30,fixed_duration_10,B: Fixed duration,0,DEF,-0.004280249408307273,1.0197090876003928e-06,-0.004281269117394874,998857.914606263
2015-10-01,fixed_duration_10,B: Fixed duration,0,DEF,0.0008169904279085697,3.3864162145427756e-07,0.0008166517862871153,999673.6337064733
2015-10-02,fixed_duration_10,B: Fixed duration,0,DEF,0.006890308121525181,2.3644692667880025e-06,0.006887943652258393,1006559.3293660919
2015-10-05,fixed_duration_10,B: Fixed duration,0,DEF,-0.005950874053604486,1.077935650359102e-06,-0.005951951989254845,1000568.3365633684
2015-10-06,fixed_duration_10,B: Fixed duration,0,DEF,-0.0029940640639716056,2.8211025511071243e-06,-0.0029968851665227126,997569.7481574293
2015-10-07,fixed_duration_10,B: Fixed duration,0,DEF,-0.0013894318965425839,6.83335942992941e-08,-0.0013895002301368832,996183.624762787
2015-10-08,fixed_duration_10,B: Fixed duration,0,DEF,-0.004730615532304581,6.46990359368882e-07,-0.00473126252266395,991470.4185132553
2015-10-09,fixed_duration_10,B: Fixed duration,0,DEF,0.0017511471272709817,2.3459059755944757e-06,0.0017488012212953873,993204.3031920296
2015-10-12,fixed_duration_10,B: Fixed duration,0,DEF,0.006084883143788847,9.268795224526839e-07,0.006083956264266395,999246.9147341311
2015-10-13,fixed_duration_10,B: Fixed duration,0,DEF,0.004285936115117739,5.67453037008614e-07,0.00428536866208073,1003529.0561482136
2015-10-14,fixed_duration_10,B: Fixed duration,0,DEF,0.00597528827427619,1.8981893158927094e-06,0.005973390084960297,1009523.5266621789
2015-10-15,fixed_duration_10,B: Fixed duration,0,DEF,-0.0024423241917390266,3.7964792192722586e-07,-0.0024427038396609537,1007057.5596673732
2015-10-16,fixed_duration_10,B: Fixed duration,0,DEF,-0.0023224136651052774,7.916947659268592e-07,-0.0023232053598712045,1004717.9581470551
2015-10-19,fixed_duration_10,B: Fixed duration,0,DEF,0.002867279966727046,1.6473964586822543e-06,0.0028656325702683637,1007597.1106518548
2015-10-20,fixed_duration_10,B: Fixed duration,0,DEF,-0.0012397283487515156,1.2645581042504268e-06,-0.001240992906855766,1006346.6897845675
2015-10-21,fixed_duration_10,B: Fixed duration,0,DEF,0.0008850934270234872,1.624536515042921e-06,0.0008834688905084443,1007235.7657780583
2015-10-22,fixed_duration_10,B: Fixed duration,0,DEF,0.0019095371326101054,5.506922439432183e-07,0.0019089864403661623,1009158.5651971804
2015-10-23,fixed_duration_10,B: Fixed duration,0,DEF,0.0009619687563277019,1.1802032219863784e-06,0.0009607885531057155,1010128.1531948904
2015-10-26,fixed_duration_10,B: Fixed duration,0,DEF,0.0012002478392110858,3.5952717175379013e-07,0.001199888312039332,1011340.194159571
2015-10-27,fixed_duration_10,B: Fixed duration,0,DEF,0.004719864705898628,9.057475431555051e-07,0.004718958958355472,1016112.6670287452
2015-10-28,fixed_duration_10,B: Fixed duration,0,DEF,-0.006430513568726402,3.518837529976199e-07,-0.0064308654524793995,1009578.1831825232
2015-10-29,fixed_duration_10,B: Fixed duration,0,DEF,-0.006826503551561024,5.61413346238257e-07,-0.006827064964907262,1002685.7273387832
2015-10-30,fixed_duration_10,B: Fixed duration,0,DEF,-0.0035346685383019394,9.71529337725846e-07,-0.003535640067639665,999140.5915059538
2015-11-02,fixed_duration_10,B: Fixed duration,0,DEF,-0.002501242036674937,6.869251722293051e-07,-0.002501928961847166,996640.812723108
2015-11-03,fixed_duration_10,B: Fixed duration,0,DEF,-0.00961211463642666,1.3230704819589961e-06,-0.00961343770690862,987059.6683538316
2015-11-04,fixed_duration_10,B: Fixed duration,0,TECL,0.0014933606591929,0.0005,0.0009933606591929,988040.1745966504
2015-11-05,fixed_duration_10,B: Fixed duration,0,TECL,-0.0057158393781829,0.0,-0.0057158393781829,982392.6956594642
2015-11-06,fixed_duration_10,B: Fixed duration,0,TECL,0.0082479894759777,0.0,0.0082479894759777,990495.4602745409
2015-11-09,fixed_duration_10,B: Fixed duration,0,TECL,-0.0275159701633777,0.0,-0.0275159701633777,963241.0167426656
2015-11-10,fixed_duration_10,B: Fixed duration,0,TECL,-0.0175887897112484,0.0,-0.0175887897112484,946298.7730579297
2015-11-11,fixed_duration_10,B: Fixed duration,0,TECL,-0.0023352940152036,0.0,-0.0023352940152036,944088.887196613
2015-11-12,fixed_duration_10,B: Fixed duration,0,TECL,-0.0262676163902322,0.0,-0.0262676163902322,919289.9224694511
2015-11-13,fixed_duration_10,B: Fixed duration,0,TECL,-0.0600963704938418,0.0,-0.0600963704938418,864043.9346974719
2015-11-16,fixed_duration_10,B: Fixed duration,0,TECL,0.046035904712554,0.0,0.046035904712554,903820.9789426649
2015-11-17,fixed_duration_10,B: Fixed duration,0,TECL,0.0,0.0,0.0,903820.9789426649
2015-11-18,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0573214799772958,0.0005,0.0568214799772958,955177.4246007154
2015-11-19,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0014990136726005,0.0,0.0014990136726005,956609.2486199512
2015-11-20,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0198735353154153,0.0,0.0198735353154153,975620.4563054527
2015-11-23,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0080718193790427,0.0,-0.0080718193790427,967745.424199656
2015-11-24,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0031233108753254,0.0,-0.0031233108753254,964722.8543917069
2015-11-25,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0022262725704864,0.0,0.0022262725704864,966870.5904205604
2015-11-27,fixed_duration_10,B: Fixed duration,0,TQQQ,0.003619732237605,0.0,0.003619732237605,970370.403066298
2015-11-30,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0063116109902816,0.0,-0.0063116109902816,964245.8025656608
2015-12-01,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0296978247446513,0.0,0.0296978247446513,992881.8054210214
2015-12-02,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0181864633120973,0.0,-0.0181864633120973,974824.7968934831
2015-12-03,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0509994060916461,0.0,-0.0509994060916461,925109.311208506
2015-12-04,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0687015926328973,0.0,0.0687015926328973,988665.7942480531
2015-12-07,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.012229656724355,0.0,-0.012229656724355,976574.7509692876
2015-12-08,fixed_duration_10,B: Fixed duration,0,TQQQ,8.175811236554864e-05,0.0,8.175811236554864e-05,976654.5938775107
2015-12-09,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0465873619136718,0.0,-0.0465873619136718,931154.8328478889
2015-12-10,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0141804174133126,0.0,0.0141804174133126,944358.9970540953
2015-12-11,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0685644411470587,0.0,-0.0685644411470587,879609.5501788844
2015-12-14,fixed_duration_10,B: Fixed duration,0,TQQQ,0.022427023655253,0.0,0.022427023655253,899336.5743681327
2015-12-15,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0169825322586023,0.0,0.0169825322586023,914609.5867536806
2015-12-16,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0441811835774645,0.0,0.0441811835774645,955018.1208077539
2015-12-17,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0416458699494728,0.0,-0.0416458699494728,915245.5603492043
2015-12-18,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0549273337928907,0.0,-0.0549273337928907,864973.5619534423
2015-12-21,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0297032337620151,0.0,0.0297032337620151,890666.0738621083
2015-12-22,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0189337655977686,0.0,0.0189337655977686,907529.7365304984
2015-12-23,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0228767741015507,0.0,0.0228767741015507,928291.0893035465
2015-12-24,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0020564361471843,0.0,-0.0020564361471843,926382.1179523935
2015-12-28,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0002575326761335,0.0,-0.0002575326761335,926143.544286435
2015-12-29,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0456066786824542,0.0,0.0456066786824542,968381.8753245359
2015-12-30,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0255464248191306,0.0,-0.0255464248191306,943643.180550349
2015-12-31,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0370897223240223,0.0,-0.0370897223240223,908643.7170107793
2016-01-04,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0611049453495367,0.0,-0.0611049453495367,853121.0923406357
2016-01-05,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0089513130249279,0.0,-0.0089513130249279,845484.5383949262
2016-01-06,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.026813297687699,0.0,-0.026813297687699,822814.3097765964
2016-01-07,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0951275558083866,0.0,-0.0951275558083866,744541.9956033841
2016-01-08,fixed_duration_10,B: Fixed duration,0,DEF,-0.0002785957282990612,0.000500691711435105,-0.0007792874397341662,743961.7833778557
2016-01-11,fixed_duration_10,B: Fixed duration,0,DEF,0.0008087927459368213,2.0435484018870994e-06,0.0008067491975349342,744561.9739495924
2016-01-12,fixed_duration_10,B: Fixed duration,0,DEF,0.002177676167041301,1.2036810318168389e-06,0.002176472486009484,746182.4926000226
2016-01-13,fixed_duration_10,B: Fixed duration,0,DEF,0.004703280699730906,3.4295751682172915e-07,0.004702937742214084,749691.7424070506
2016-01-14,fixed_duration_10,B: Fixed duration,0,DEF,-0.004416618305096163,1.978269168579655e-06,-0.004418596574264743,746379.1570422963
2016-01-15,fixed_duration_10,B: Fixed duration,0,DEF,0.010653742612117956,1.3829756975267393e-06,0.010652359636420429,754329.8562482392
2016-01-19,fixed_duration_10,B: Fixed duration,0,DEF,-0.0014518784667796804,1.7827909511598793e-07,-0.0014520567458747964,753234.5264918591
2016-01-20,fixed_duration_10,B: Fixed duration,0,DEF,0.007908304122930638,9.02801198829295e-07,0.007907401321731808,759190.6541822149
2016-01-21,fixed_duration_10,B: Fixed duration,0,DEF,-0.004241508278844526,1.464292763404554e-06,-0.0042429725716079305,755969.4290598987
2016-01-22,fixed_duration_10,B: Fixed duration,0,DEF,-0.00778775153502267,1.5423864667368226e-06,-0.007789293921489407,750080.9609812907
2016-01-25,fixed_duration_10,B: Fixed duration,0,DEF,0.004002359430623169,1.0430540384503835e-06,0.004001316376584719,753082.2722142295
2016-01-26,fixed_duration_10,B: Fixed duration,0,DEF,0.003573520914372058,1.3008440614392657e-06,0.0035722200703106185,755772.4478216282
2016-01-27,fixed_duration_10,B: Fixed duration,0,DEF,-0.0009495209444578227,1.0844428771486087e-06,-0.0009506053873349714,755054.0064611295
2016-01-28,fixed_duration_10,B: Fixed duration,0,DEF,-0.005115380285233843,1.0031403806299021e-06,-0.005116383425614473,751190.860657028
2016-01-29,fixed_duration_10,B: Fixed duration,0,DEF,0.0013123128826034074,1.0173836880468662e-06,0.0013112954989153605,752175.8938514339
2016-02-01,fixed_duration_10,B: Fixed duration,0,DEF,0.004225922192029711,1.005636120164896e-06,0.004224916555909545,755353.7742383229
2016-02-02,fixed_duration_10,B: Fixed duration,0,DEF,0.00922392228777002,2.2667710982505333e-06,0.00922165551667177,762319.3865375665
2016-02-03,fixed_duration_10,B: Fixed duration,0,DEF,-0.0035593893933743245,2.9857291404047914e-06,-0.0035623751225147293,759603.7189195544
2016-02-04,fixed_duration_10,B: Fixed duration,0,DEF,0.003298443577320502,1.4591759059396637e-06,0.0032969844014145624,762108.1205320886
2016-02-05,fixed_duration_10,B: Fixed duration,0,DEF,0.01025902597096872,1.6924745217542503e-06,0.010257333496446966,769925.3176847366
2016-02-08,fixed_duration_10,B: Fixed duration,0,DEF,0.010852973181438158,1.0762865717889592e-06,0.010851896894866368,778280.4678489986
2016-02-09,fixed_duration_10,B: Fixed duration,0,DEF,0.003451247486080002,1.5112430784446351e-06,0.0034497362430015574,780965.3301861574
2016-02-10,fixed_duration_10,B: Fixed duration,0,DEF,0.0029066636341662975,8.04520693807445e-07,0.00290585911347249,783234.7054081849
2016-02-11,fixed_duration_10,B: Fixed duration,0,DEF,0.01763959934667497,3.6930395711836652e-06,0.017635906307103787,797047.7592892358
2016-02-12,fixed_duration_10,B: Fixed duration,0,DEF,-0.012646855025619625,2.5528091698762273e-06,-0.012649407834789501,786965.5771181812
2016-02-16,fixed_duration_10,B: Fixed duration,0,DEF,-0.007646014885884045,3.809999890394475e-06,-0.00764982488577444,780945.4282620946
2016-02-17,fixed_duration_10,B: Fixed duration,0,DEF,-0.0044459434442403155,2.3795889438247427e-06,-0.00444832303318414,777471.5307258965
2016-02-18,fixed_duration_10,B: Fixed duration,0,DEF,0.013196099000480722,1.8320074851917445e-06,0.013194266992995531,787729.697681747
2016-02-19,fixed_duration_10,B: Fixed duration,0,DEF,0.0010952276586722067,1.5074776922912175e-06,0.0010937201809799154,788591.2535492588
2016-02-22,fixed_duration_10,B: Fixed duration,0,DEF,-0.008663161386365702,1.5319387498104603e-06,-0.008664693325115514,781758.3521783861
2016-02-23,fixed_duration_10,B: Fixed duration,0,DEF,0.008046121663858303,1.1463694383629098e-06,0.008044975294419941,788047.5788078676
2016-02-24,fixed_duration_10,B: Fixed duration,0,DEF,0.0009190240163427189,4.009728351155456e-07,0.0009186230435076034,788771.497473141
2016-02-25,fixed_duration_10,B: Fixed duration,0,DEF,-6.523177551721159e-05,8.92519591384755e-07,-6.612429510859635e-05,788719.3405138688
2016-02-26,fixed_duration_10,B: Fixed duration,0,DEF,-0.0034773668100842093,7.053472193575411e-07,-0.003478072157303567,785976.1177357007
2016-02-29,fixed_duration_10,B: Fixed duration,0,DEF,0.005072412801806059,1.3253135937801863e-06,0.005071087488212279,789961.8713923838
2016-03-01,fixed_duration_10,B: Fixed duration,0,DEF,-0.00784328631166382,5.336377550892584e-07,-0.007843819949418908,783765.552706276
2016-03-02,fixed_duration_10,B: Fixed duration,0,DEF,-0.0008426569483765689,1.4294734936148162e-06,-0.0008440864218701837,783103.9868453069
2016-03-03,fixed_duration_10,B: Fixed duration,0,DEF,0.004670928286143302,2.0906410087360577e-06,0.004668837645134566,786760.1722191452
2016-03-04,fixed_duration_10,B: Fixed duration,0,DEF,-0.007326217682827361,1.7585136399197177e-06,-0.007327976196467281,780994.8124047949
2016-03-07,fixed_duration_10,B: Fixed duration,0,DEF,-0.003087718558901864,1.5735723219787029e-06,-0.003089292131223843,778582.0912763061
2016-03-08,fixed_duration_10,B: Fixed duration,0,DEF,0.00513575978575958,1.7467358864514115e-06,0.005134013049873129,782579.3418933161
2016-03-09,fixed_duration_10,B: Fixed duration,0,DEF,-0.010979374136806774,1.863902122624203e-06,-0.010981238038929399,773985.651855637
2016-03-10,fixed_duration_10,B: Fixed duration,0,DEF,0.002714909689319376,2.2175248604117126e-06,0.0027126921644589643,776085.2366688295
2016-03-11,fixed_duration_10,B: Fixed duration,0,DEF,-0.011002964571838384,1.4131634551040885e-06,-0.011004377735293489,767544.901569741
2016-03-14,fixed_duration_10,B: Fixed duration,0,DEF,-0.0014040114310441406,1.9181494632584533e-06,-0.001405929580507399,766465.7874882565
2016-03-15,fixed_duration_10,B: Fixed duration,0,DEF,0.0016465237144770812,5.663135988168838e-07,0.0016459574008782644,767727.3575236928
2016-03-16,fixed_duration_10,B: Fixed duration,0,DEF,0.006066532721850009,2.6885461174362136e-06,0.006063844175732573,772382.7365891633
2016-03-17,fixed_duration_10,B: Fixed duration,0,DEF,-0.0035345100562339895,7.368629051067028e-07,-0.003535246919139096,769652.1728992402
2016-03-18,fixed_duration_10,B: Fixed duration,0,TECL,0.0018753957422228,0.0005,0.0013753957422227999,770710.7492208384
2016-03-21,fixed_duration_10,B: Fixed duration,0,TECL,0.0101630149419844,0.0,0.0101630149419844,778543.4940811178
2016-03-22,fixed_duration_10,B: Fixed duration,0,TECL,0.0023830416288148,0.0,0.0023830416288148,780398.7956373561
2016-03-23,fixed_duration_10,B: Fixed duration,0,TECL,-0.0174328228472435,0.0,-0.0174328228472435,766794.241682808
2016-03-24,fixed_duration_10,B: Fixed duration,0,TECL,0.0051076381708805,0.0,0.0051076381708805,770710.7492208384
2016-03-28,fixed_duration_10,B: Fixed duration,0,TECL,-0.0050816827739719,0.0,-0.0050816827739719,766794.241682808
2016-03-29,fixed_duration_10,B: Fixed duration,0,TECL,0.0446237861870912,0.0,0.0446237861870912,801011.5039731544
2016-03-30,fixed_duration_10,B: Fixed duration,0,TECL,0.0180133845636205,0.0,0.0180133845636205,815440.4322341069
2016-03-31,fixed_duration_10,B: Fixed duration,0,TECL,-0.0032861036975376,0.0,-0.0032861036975376,812760.8104146208
2016-04-01,fixed_duration_10,B: Fixed duration,0,TECL,0.0213035920284363,0.0,0.0213035920284363,830075.5351363951
2016-04-04,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0123805150260662,0.0005,-0.0128805150260662,819383.7347333007
2016-04-05,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0268897525659745,0.0,-0.0268897525659745,797350.7088497382
2016-04-06,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0478904785659257,0.0,0.0478904785659257,835536.2158814323
2016-04-07,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0431681045143048,0.0,-0.0431681045143048,799467.7011887761
2016-04-08,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0023539630304159,0.0,-0.0023539630304159,797585.783776166
2016-04-11,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0107159145956267,0.0,-0.0107159145956267,789038.9226345347
2016-04-12,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0233530987965331,0.0,0.0233530987965331,807465.426549129
2016-04-13,fixed_duration_10,B: Fixed duration,0,TQQQ,0.039037007630277,0.0,0.039037007630277,838986.4605665123
2016-04-14,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0006538495546821,0.0,0.0006538495546821,839535.031490138
2016-04-15,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.007658284463093,0.0,-0.007658284463093,833105.6334022549
2016-04-18,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0147763077796845,0.0,0.0147763077796845,845415.8586543956
2016-04-19,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0172510865655619,0.0,-0.0172510865655619,830831.5164928497
2016-04-20,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0024538784502992,0.0,0.0024538784502992,832870.2760470009
2016-04-21,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0002825858504291,0.0,0.0002825858504291,833105.6334022548
2016-04-22,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0452709114062256,0.0,-0.0452709114062256,795390.1820804738
2016-04-25,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0007884006509838,0.0,-0.0007884006509838,794763.0959431353
2016-04-26,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0137136080891826,0.0,-0.0137136080891826,783864.0263216257
2016-04-27,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0240074919074368,0.0,-0.0240074919074368,765045.4170531784
2016-04-28,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0354614179288096,0.0,-0.0354614179288096,737915.8217845352
2016-04-29,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0159388276641887,0.0,-0.0159388276641887,726154.3086704332
2016-05-02,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0264550923069213,0.0,0.0264550923069213,745364.7879353783
2016-05-03,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0266149517017828,0.0,-0.0266149517017828,725526.9401042685
2016-05-04,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0197774585009509,0.0,-0.0197774585009509,711177.8611550344
2016-05-05,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0005506845200529,0.0,-0.0005506845200529,710786.226515892
2016-05-06,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0144505858849472,0.0,0.0144505858849472,721057.5039279974
2016-05-09,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0088082565001268,0.0,0.0088082565001268,727408.7633739365
2016-05-10,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0419317370943119,0.0,0.0419317370943119,757910.2763998309
2016-05-11,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0273122001710921,0.0,-0.0273122001710921,737210.0792190711
2016-05-12,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0140395191905248,0.0,-0.0140395191905248,726860.0041644266
2016-05-13,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0120818242898658,0.0,-0.0120818242898658,718078.209310781
2016-05-16,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0385451071913047,0.0,0.0385451071913047,745756.6108604053
2016-05-17,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.038376211176243,0.0,-0.038376211176243,717137.2976759471
2016-05-18,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0113708020959268,0.0,0.0113708020959268,725291.723963428
2016-05-19,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0157834980972602,0.0,-0.0157834980972602,713844.0834182927
2016-05-20,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0333917766905893,0.0,0.0333917766905893,737680.6056436948
2016-05-23,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0048891934473921,0.0,-0.0048891934473921,734073.9424603133
2016-05-24,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0612046389584273,0.0,0.0612046389584273,779002.6730773861
2016-05-25,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0215399883463764,0.0,0.0215399883463764,795782.3815772692
2016-05-26,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0083747431064025,0.0,0.0083747431064025,802446.85459158
2016-05-27,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0150483821182496,0.0,0.0150483821182496,814522.3814890615
2016-05-31,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0059683482673031,0.0,0.0059683482673031,819383.7347333014
2016-06-01,fixed_duration_10,B: Fixed duration,0,TQQQ,0.000383059311116,0.0,0.000383059311116,819697.6073022682
2016-06-02,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0056435395782241,0.0,0.0056435395782241,824323.6031912542
2016-06-03,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0136977884522592,0.0,-0.0136977884522592,813032.1928585363
2016-06-06,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0107054697778383,0.0,0.0107054697778383,821736.084427593
2016-06-07,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.007061155282634,0.0,-0.007061155282634,815933.6783341061
2016-06-08,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0044204627086341,0.0,0.0044204627086341,819540.4827319008
2016-06-09,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0044010082159352,0.0,-0.0044010082159352,815933.678334106
2016-06-10,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0336344921625398,0.0,-0.0336344921625398,788490.1634250253
2016-06-13,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0256563910482735,0.0,-0.0256563910482735,768260.3514544758
2016-06-14,fixed_duration_10,B: Fixed duration,0,TQQQ,0.000510748448669,0.0,0.000510748448669,768652.7392371551
2016-06-15,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0089771984193987,0.0,-0.0089771984193987,761752.3910814087
2016-06-16,fixed_duration_10,B: Fixed duration,0,TQQQ,0.0072056355326912,0.0,0.0072056355326912,767241.3011776975
2016-06-17,fixed_duration_10,B: Fixed duration,0,TQQQ,-0.0342363325690356,0.0,-0.0342363325690356,740973.7728298781
