episode_id,entry_date,exit_date,entry_index,exit_index,holding_days,days_since_previous_exit,calendar_days_since_previous_exit,episode_return,episode_return_pct,entry_rsi,exit_rsi,entry_tqqq_open,exit_tqqq_open,tqqq_open_return_during_episode,is_win,pre5_tqqq_open_return,pre10_tqqq_open_return,pre20_tqqq_open_return,episode_tqqq_open_return,max_rsi_during_episode,min_rsi_during_episode,rsi_change,max_tqqq_open_return_from_entry,min_tqqq_open_return_from_entry,GSPC_OPEN,GSPC_CLOSE,GSPC_SMA160_PREV_CLOSE,GSPC_STD160_PREV_CLOSE,GSPC_SMA160_RATIO,GSPC_SMA160_Z,GSPC_SMA50_RATIO,GSPC_SMA20_RATIO,GSPC_BB20_Z,GSPC_SMA160_SLOPE_20D,GSPC_CLOSE_RET_5D,GSPC_CLOSE_RET_10D,GSPC_CLOSE_RET_20D,UVIX_OPEN,UVIX_CLOSE,UVIX_OPEN_SMA5_RATIO,UVIX_PREV_CLOSE_SMA5_RATIO,UVIX_OPEN_SMA10_RATIO,UVIX_PREV_CLOSE_SMA10_RATIO,UVIX_OPEN_SMA20_RATIO,UVIX_PREV_CLOSE_SMA20_RATIO,UVIX_OPEN_SMA50_RATIO,UVIX_PREV_CLOSE_SMA50_RATIO,UVIX_OPEN_GAP_FROM_PREV_CLOSE,UVIX_PREV_CLOSE_RET_5D,UVIX_PREV_CLOSE_RET_10D,UVIX_PREV_CLOSE_RET_20D,^VIX_OPEN_SMA20_RATIO,^VIX_PREV_CLOSE_SMA20_RATIO,^VIX_OPEN_GAP_FROM_PREV_CLOSE,^VIX_PREV_CLOSE_RET_5D,^VIX_PREV_CLOSE_RET_10D,^VIX3M_OPEN_SMA20_RATIO,^VIX3M_PREV_CLOSE_SMA20_RATIO,^VIX3M_OPEN_GAP_FROM_PREV_CLOSE,^VIX3M_PREV_CLOSE_RET_5D,^VIX3M_PREV_CLOSE_RET_10D,VIX3M_VIX_PREV_CLOSE_RATIO,VIX_VIX3M_PREV_CLOSE_RATIO,HYG_LQD_PREV_CLOSE_RATIO_SMA20,HYG_LQD_PREV_CLOSE_RET_20D,HYG_TLT_PREV_CLOSE_RATIO_SMA20,HYG_TLT_PREV_CLOSE_RET_20D,IEF_TLT_PREV_CLOSE_RATIO_SMA20,IEF_TLT_PREV_CLOSE_RET_20D,XLY_XLP_PREV_CLOSE_RATIO_SMA20,XLY_XLP_PREV_CLOSE_RET_20D,IWM_SPY_PREV_CLOSE_RATIO_SMA20,IWM_SPY_PREV_CLOSE_RET_20D,QQQ_SPY_PREV_CLOSE_RATIO_SMA20,QQQ_SPY_PREV_CLOSE_RET_20D,UUP_SPY_PREV_CLOSE_RATIO_SMA20,UUP_SPY_PREV_CLOSE_RET_20D,SPY_GLD_PREV_CLOSE_RATIO_SMA20,SPY_GLD_PREV_CLOSE_RET_20D,SPY_PREV_CLOSE_RET_5D,SPY_PREV_CLOSE_RET_20D,SPY_PREV_CLOSE_SMA20_RATIO,QQQ_PREV_CLOSE_RET_5D,QQQ_PREV_CLOSE_RET_20D,QQQ_PREV_CLOSE_SMA20_RATIO,HYG_PREV_CLOSE_RET_5D,HYG_PREV_CLOSE_RET_20D,HYG_PREV_CLOSE_SMA20_RATIO,TLT_PREV_CLOSE_RET_5D,TLT_PREV_CLOSE_RET_20D,TLT_PREV_CLOSE_SMA20_RATIO,XLY_PREV_CLOSE_RET_5D,XLY_PREV_CLOSE_RET_20D,XLY_PREV_CLOSE_SMA20_RATIO,XLP_PREV_CLOSE_RET_5D,XLP_PREV_CLOSE_RET_20D,XLP_PREV_CLOSE_SMA20_RATIO,IWM_PREV_CLOSE_RET_5D,IWM_PREV_CLOSE_RET_20D,IWM_PREV_CLOSE_SMA20_RATIO,GLD_PREV_CLOSE_RET_5D,GLD_PREV_CLOSE_RET_20D,GLD_PREV_CLOSE_SMA20_RATIO,UUP_PREV_CLOSE_RET_5D,UUP_PREV_CLOSE_RET_20D,UUP_PREV_CLOSE_SMA20_RATIO,FNG_VALUE,FNG_PREV_VALUE,FNG_PREV_SMA20_RATIO,FNG_PREV_CHANGE_5D,FNG_PREV_CHANGE_20D
49,2017-12-08,2017-12-22,1970,1980,11,3.0,3.0,-0.1801024956917654,-18.01024956917654,70.21201859223864,70.57157236031847,5.432998515895043,5.6871741418329265,0.0467836729927784,False,-0.01375956149007,-0.047413833459726,-0.0004523157413826,0.0467836729927784,76.42847012443717,68.97762681154909,0.3595537680798344,0.0678362097397178,-0.007236996953966,2646.2099609375,2651.5,2484.3600692749023,72.37547658929543,0.0651475177307272,2.2362532074370587,0.0262470160194001,0.0154297529342803,1.585783026226878,0.0129460397161595,0.0035122092027808,0.0188593999425115,0.0258760977552385,3.2645131110314023e-09,3.153922310085319e-09,-0.08462070172286917,-0.056127415265911695,-0.06390386552847882,-0.034765719886613256,-0.13171642295194386,-0.10468909916030189,-0.2130529848829794,-0.1885574486933589,-0.03018764070256874,-0.030413439825640376,-0.02212431385801905,-0.1324286298858065,-0.08521245988514448,-0.07057587320185688,-0.015748016714081325,-0.09929077234685979,0.0283400536161873,-0.03619000952537055,-0.02411409363795536,-0.012374311186061027,-0.008435556518331055,0.03938912711582132,0.2726378444256796,-0.21423050211799777,-0.0048151810310869125,-0.0029270907390016587,-0.0053439012784849416,-0.003553740713486353,-0.004669569347641511,-0.006463128851456945,0.0005717643801883554,0.0026080057126862677,-0.003986855927043287,0.008347185524968825,-0.014800548915656186,-0.021831395250146768,-0.010463694014237968,-0.029128344139518147,0.038635389310464285,0.046149936467500874,-0.003547045042704533,0.01914253503556207,0.01301031154841814,-0.007283207660177982,-0.003106768463036036,-0.001889002134133233,-0.00592386250054322,-0.001030295815257376,-0.0014875616904730382,0.012468010904326476,0.002532444549529389,0.003831328839219106,0.0014485192699242866,0.05298088385109789,0.022048113860966945,0.00695806235427332,0.05024184711412194,0.021482970274361968,-0.01548968251588001,0.027649506851890937,0.008924074268674032,-0.021552441314929616,-0.025815994907129713,-0.024773674009809343,0.008681235214401672,-0.010543399452174862,0.0025474444353439374,64.0,70.0,0.14754098360655732,-3.0,6.0
50,2017-12-28,2017-12-29,1983,1984,2,3.0,6.0,0.0047271836497753,0.4727183649775313,69.92113640907336,70.88745418908607,5.649841091179209,5.636337981055238,-0.0023899982151803,True,-0.0331823954794554,0.0090156270053443,0.0024168431221693,-0.0023899982151803,70.88745418908607,69.92113640907336,0.9663177800127158,0.0,-0.0023899982151803,2686.10009765625,2687.5400390625,2507.314012145996,83.02278187179729,0.0713058215461541,2.1534581409995774,0.0281319018764021,0.0098251537637774,1.2547073814959386,0.0144542157427869,0.0030941640617709,0.0092719982352673,0.0234075897074323,2.650686777135182e-09,2.5763860102213393e-09,0.012568885051460477,0.0171757052157544,-0.01232978779006777,-0.00783624753176726,-0.1256064131111011,-0.1216282403002662,-0.26661587854588353,-0.2632792475188339,-0.004529030865239481,0.008775130523783536,-0.09353900270945092,-0.1969285879328705,-0.0012133023705066526,0.016258214737880694,-0.017192005786534903,0.04386844922948718,0.05544356718798937,-0.0065678069419014,-0.0049947150157306774,-0.0015809885132375134,0.011190998168427058,0.013621801484736462,0.2082138773545712,-0.1723319697423632,-0.004947104816810155,-0.00951796933523641,-0.0048739078605331,-0.007809823070141442,-0.0054222427471598555,-0.007740446927674394,0.006368372619425466,0.002374533923579669,-0.00038470149711966606,-0.014909814694366808,-0.0002976640610751202,-0.016960769721824587,-0.010258727315769711,-0.019078775125899505,-0.01213654282538934,0.021753999391578294,0.0005614174081889356,0.01692856655263153,0.0056542826055001605,-0.0073557621087976255,-0.00031932468821260773,0.005330379805626118,0.0005738684663350035,-0.007966365719317636,-0.0013289862292775734,0.009878099863201983,-0.0001577748427832315,0.003482912505562652,0.0028362922997833273,0.03394255874673635,0.012404509003597575,0.0012298579018521494,0.03149324304917278,0.006001794853782938,0.00032664653226888163,0.0017663500679239164,0.005284774980270246,0.02011353420336781,-0.004722695327662008,0.01788356570920202,-0.004115163673280464,-0.002473184887729407,-0.004627225785617917,66.0,68.0,0.12489660876757647,14.0,-2.0
51,2018-01-04,2018-01-29,1987,2003,17,3.0,6.0,0.292955646906744,29.295564690674404,73.91348687759634,83.58084554308698,6.031502119637399,7.184822226907882,0.1912160659805617,True,0.0383634085995767,0.0023960338476389,0.123188020234737,0.1912160659805617,84.88112154570427,73.91348687759634,9.66735866549064,0.1912160659805617,0.0,2719.31005859375,2723.989990234375,2514.699577331543,86.00240672755052,0.0813657755012342,2.379125062283413,0.0367790170669855,0.0182008470104981,2.244079683588791,0.0143893121831553,0.0154214429325341,0.015856981430264,0.0359069807688789,2.2902736628266143e-09,2.3277153363640063e-09,-0.09734842437579716,-0.07382766530321683,-0.11064669748286993,-0.08747245691895833,-0.18865422808640708,-0.16751266146083543,-0.3431633929205302,-0.3260479344176369,-0.025395661467561226,-0.09761893167099533,-0.10089348125078856,-0.3426504370612681,-0.10392837277069844,-0.0900050123149182,-0.01530048038088605,-0.10731711038729042,-0.03987409497255512,-0.0386748948499992,-0.02361707416844916,-0.015422044244296718,-0.0237718061375064,0.020712510879946633,0.34644811021348754,-0.25730520737153106,0.007114863962812246,0.004195504196693678,0.008232411227498293,0.008837232710780851,-0.00048745486416579276,-0.001091866953611742,0.027657273475691024,0.033522526655943796,-0.003248654877994306,-0.013089973420795764,0.008649380269391216,0.02340845420390436,-0.02435975650023281,-0.0326661997486456,-0.02029196497806618,-0.005896329194769678,0.012275903848671055,0.02396451208155881,0.014137634935334598,0.02242521346169868,0.04793393846904315,0.022882707316679074,0.007230631271341936,0.004693802739227815,0.005879881410735033,0.007591473173051533,-0.004107134270232571,-0.002405205350812345,0.014616982079074692,0.029878216194066498,0.023183014624492015,-0.008421044600637306,-0.003526106463947909,-0.00435988296434231,0.005088718590218422,0.01056084383457323,0.010839298665983321,0.025047245921325123,0.030037954947033985,0.03490159934180381,-0.009484517205621823,-0.009484517205621823,-0.010504623314833927,53.0,66.0,0.09000825763831544,22.0,2.0
52,2018-08-30,2018-08-30,2152,2152,1,149.0,213.0,0.038838792916128,3.8838792916128018,69.55645315714173,69.55645315714173,8.585564746027908,8.585564746027908,0.0,True,0.068923954282301,0.0710377066111009,0.1561580042275332,0.0,69.55645315714173,69.55645315714173,0.0,0.0,0.0,2908.93994140625,2901.1298828125,2745.0810638427733,74.6865948758473,0.0596918173826512,2.19395298227027,0.0356512517693072,0.0186458937881801,2.1808473210382058,0.0073225491923967,0.0154533467667163,0.0212765006575585,0.0261422573677538,1.8933929676085055e-09,1.9789411986618875e-09,0.0015038405176228675,-0.007959043719760417,-0.01760529013253498,-0.0268876184060729,-0.049387678407571634,-0.05836970522557172,-0.19332529882444616,-0.20094730585589682,0.009538803995417178,-0.01988729888702312,-0.19361592177242015,-0.15541130467676,-0.016222297224041893,-0.016222297224041893,0.0,0.0,-0.16325138574281683,0.016212590917456415,-0.0005014321692088375,0.016722408240103404,-0.008620697287707202,-0.07659053019695639,0.2204081476951132,-0.180601996234932,0.003935855631961305,0.0014423091966553336,-0.0013679376439632573,-0.015565338192458866,-0.0029678346957953128,-0.010914882384408964,0.033363537774177665,0.041499160983913264,0.0003827518559207377,0.0027449128237970744,0.008288452462928975,0.015899782449897648,-0.029764864512860312,-0.03450850300524133,0.015125982678770633,0.04635496374175441,0.018555394728437147,0.03781252648529532,0.021042293837258752,0.03137086054986926,0.054313519880190286,0.029502997642022688,0.00092766503984687,0.005708934560365364,0.0025668026817713407,-0.006893188602313249,0.021610649825923423,0.003861294633847878,0.024752923867145338,0.058164761293391765,0.03201940778176815,-0.005344583667541203,0.016001549433543927,-0.001378474022209475,0.007711224329346011,0.04066123139794198,0.0214141660626177,0.008210473494639325,-0.008163995539249291,0.0057420453165331065,-0.003974577983950622,0.0019991697962005173,-0.009231636058981252,68.0,54.0,0.12970711297071147,7.0,47.0
53,2018-09-21,2018-09-21,2167,2167,1,15.0,22.0,0.0128671273250113,1.2867127325011385,69.51367773151308,69.51367773151308,8.371107213712698,8.371107213712698,0.0,True,-0.0138987385338097,0.0529376828431202,0.0447851196231259,0.0,69.51367773151308,69.51367773151308,0.0,0.0,0.0,2936.760009765625,2929.669921875,2752.2559982299804,84.15301030601881,0.0670373728513271,2.192482608342871,0.028724319905897,0.0149055150398054,2.647253767970842,0.0042728473550073,0.008499177816112,0.0201937512587777,0.0254429299131189,1.6009028799675536e-09,1.607192949339654e-09,-0.05889032778525505,-0.05672661774876486,-0.12364112448307119,-0.1216262833327717,-0.14872243082759418,-0.14676525423634457,-0.2125249744782416,-0.21071448663977643,-0.0022938313294986745,-0.09151615240118671,-0.22589442112969538,-0.1614661427852624,-0.09287254826839697,-0.08978708374808309,-0.0033898272208872093,-0.04607919968452423,-0.19453921515400896,-0.051642296696853385,-0.049677422167564766,-0.002067586917455233,-0.017603264781564043,-0.11199509832417132,0.22966101646971282,-0.18676774606472968,0.005367425188839592,0.010926048944376765,0.02246843723278147,0.039963662810134526,0.010997284533120988,0.020891208597871413,-0.004658602117479371,0.010522113346209894,-0.013438505147158497,-0.025012225723753834,-0.007355375234382566,-0.005535944821253191,-0.02313203704976663,-0.034925660310638706,0.007452368999486536,0.016915800738766862,0.009455696203859887,0.025893604489774624,0.01361704522365792,0.001029656113711308,0.0202143141028428,0.006157768055709223,-0.0003478119338767849,-0.0002318720264580243,0.0010333223024476812,-0.016537954795838417,-0.03865090317480735,-0.021127427504480267,0.003663942594917202,0.03026326448927641,0.012363403919426252,0.007466761037178138,0.01953559539404459,0.01705197551926929,0.0032813638027484604,0.00023372208572092212,2.337174937450115e-05,0.00448307399137704,0.0088284632262432,0.00611041779899546,-0.007174185096894714,-0.009936407055491814,-0.009778983133422736,75.0,73.0,0.3153153153153154,13.0,33.0
54,2019-02-25,2019-02-25,2272,2272,1,105.0,157.0,0.1088581808181219,10.885818081812191,71.28649980471617,71.28649980471617,6.205087466273493,6.205087466273493,0.0,True,-0.0089089645638564,0.0951653797815348,0.1310441344731379,0.0,71.28649980471617,71.28649980471617,0.0,0.0,0.0,2804.35009765625,2796.110107421875,2750.30050201416,123.46698714609292,0.0196522509458538,0.4377655670672158,0.068304392299106,0.0289437151399238,1.7857626792000616,-0.0012296016900884,0.0073893965427309,0.0325827689660058,0.04929152988445,1.667073225824605e-09,1.8055418717328102e-09,-0.1254284525878988,-0.07710046147597593,-0.17472949223921852,-0.12912582964350194,-0.25098608631644514,-0.20959629051263928,-0.44847761238619854,-0.41800101029972925,-0.052365386582826745,-0.17056010591933535,-0.22313420557151709,-0.3874916542317317,-0.1295641649288739,-0.1545946470139119,0.029607669263776115,-0.16707763250282137,-0.17470986339213257,-0.11413577755421844,-0.10836841022641708,-0.0064683299626765445,-0.10739028230081749,-0.11757992955438812,0.1443375111938492,-0.12613194077966272,0.0035096684848592297,0.00401812624450959,0.0052406457422551345,0.012662021689205716,0.0010768872578466038,0.0012896236912884884,0.007863037899403125,0.0015781806538350818,0.01617538354667092,0.026447261766742614,-0.002984935436665892,0.00020870495772107311,-0.021445226653191818,-0.05327358840461904,0.0163188598351951,0.021935854899530538,0.017348238504689917,0.05915396538631401,0.025644843838949383,0.009753522702015793,0.05937501606988005,0.02256697887088488,0.005403489948476281,0.016508306888691093,0.0069233648741298115,-0.0018063980544323899,0.0037981924048751114,0.0016602294439422849,0.016466957203918664,0.04959380285027715,0.023541174316288993,0.010958398048212636,0.047939964272281754,0.015466134623115302,0.028484031360646034,0.08716568756016918,0.04211965432294029,0.011607306704372045,0.03641922368057271,0.009199391074242946,-0.004643995298946657,0.002729032977203172,0.0038639983215689178,69.0,70.0,1.7290448343079925,40.0,23.0
55,2019-03-04,2019-03-04,2277,2277,1,5.0,7.0,0.0976973512471288,9.769735124712886,71.10653239747764,71.10653239747764,6.3196201673655965,6.3196201673655965,0.0,True,0.0021147870838513,0.0318747467995783,0.1247301562106466,0.0,71.10653239747764,71.10653239747764,0.0,0.0,0.0,2814.3701171875,2792.81005859375,2751.0636871337892,123.61402306511307,0.0230116192328746,0.5121298416148498,0.0649304649643311,0.0206957931084939,1.7041218686125663,0.0003117941383399,-0.0011802284964979,0.0062004468698615,0.0318784673966057,1.6526184052991607e-09,1.7829098339675262e-09,-0.08730134110989551,-0.06756230625332371,-0.1107435272430749,-0.09151147913912938,-0.1794173034268307,-0.16167047067695617,-0.4258427144216629,-0.4134253512944207,-0.02116928025212861,-0.04026522067623628,-0.20395768629216726,-0.29206793028949174,-0.09117906016580934,-0.1043791237315086,0.014738450069069264,0.004441115094440562,-0.16337852840403244,-0.07346605539893247,-0.07346605539893247,0.0,-0.00517463929551476,-0.11200921562158206,0.13338249523373658,-0.11768533199926412,0.009495230072809502,0.01589256863585664,0.025513875066603076,0.033933429405599735,0.0143056030163764,0.015055943331148125,0.011873749260653321,0.005322088907227629,0.007673368478762876,0.021873923173917786,7.465520479232879e-05,-0.0017461239588424382,-0.015457360839949863,-0.024138947150175394,0.039327274192112904,0.06332489380298778,0.00458550803226454,0.03886200509979232,0.017878800226712066,0.00867603681702489,0.03704802326275658,0.017976134569853697,0.00023372208572092212,0.0058747502809815,0.003816647465143319,-0.023936793946037427,-0.027137800487550656,-0.021215490200776066,-9.002012578096519e-05,0.02132744733276981,0.015028997658987686,-0.003490696778315372,0.01592062743089606,0.003134820344819156,0.0005691533364118317,0.061585992787647426,0.025587878169272216,-0.02884464339906001,-0.023006034040737755,-0.020674495597683418,0.0007776227953975035,0.013784970062363344,0.0022974114966949344,72.0,69.0,1.5136612021857925,18.0,36.0
56,2019-04-15,2019-04-17,2307,2309,3,30.0,42.0,-0.0009148195553226,-0.0914819555322687,69.55233309604455,70.70475615275528,7.455669422838402,7.681237495415469,0.0302545700170264,False,0.0232481633798218,0.072041277805829,0.1291706261567893,0.0302545700170264,70.70475615275528,69.55233309604455,1.152423056710731,0.0302545700170264,0.0,2908.320068359375,2905.580078125,2751.391618347168,124.96777028275194,0.0570360282286817,1.2557513801929967,0.0382115043097919,0.0194753729831576,1.6175107531783213,0.0006656273932961,0.0033877202013914,0.0133894640757288,0.0256412554523453,1.21980119949687e-09,1.227923366767646e-09,-0.13277516314796367,-0.10717013475320292,-0.15921357990290197,-0.1343891523200138,-0.21700351280075536,-0.19388534731957563,-0.3159331536064842,-0.2957359103063494,-0.02867850795703708,-0.1283275409566399,-0.20093096549325973,-0.1720718827724339,-0.10253177983048922,-0.13494434216286166,0.037468759424581055,-0.06318248714696939,-0.1239970681644802,-0.07467226951279304,-0.08417253028282867,0.010373417575004096,-0.03984066167011413,-0.08481013521592662,0.2039966496731065,-0.16943290475807637,0.003449579785769874,-0.00464170208461856,0.019796057117195565,0.006153174751528434,0.0053630119999907855,-0.0057998066175734,0.01788787979528461,0.04124768731664519,0.0006999864830992131,-0.012208000398953422,0.0027062354458284865,0.01016035839364604,-0.017884507457208487,-0.024488039363092184,0.028470592224037805,0.04111165350503487,0.00550991543658319,0.03145997717934734,0.01989635890434127,0.006335958766069183,0.0419399802161915,0.022620037267671256,0.00613211590218099,0.013756124061178987,0.00849496622317858,-0.010965094120266805,0.007556453133021002,-0.011200286570216544,0.006807378102533512,0.06980109699105919,0.03097184973424305,0.010973207567497534,0.027422303091013678,0.012895504858023044,0.0019061366352868259,0.01886791336643734,0.020589089071452182,-0.0012297222639023886,-0.009270548738162576,-0.008464222357575157,-0.003837313258598374,0.0062015446567253996,0.001775069291354292,74.0,74.0,0.7309941520467835,2.0,64.0
57,2019-04-24,2019-04-25,2313,2314,2,4.0,7.0,0.0739348552868217,7.393485528682176,73.08725813990102,70.30345984542244,8.008250797452424,8.088212442609667,0.0099849077132647,True,0.0294534574395612,0.0615607152844219,0.1467628110621686,0.0099849077132647,73.08725813990102,70.30345984542244,-2.7837982944785864,0.0099849077132647,0.0,2934.0,2927.25,2752.1333068847657,125.8096669821634,0.0660820799124355,1.4455701018668012,0.0388850414815624,0.0192576899494261,1.6230317258937397,0.0008717649834688,0.0069451407949296,0.0170419184421686,0.0385991075162597,1.142574163156487e-09,1.1877022118497418e-09,-0.036465843168399514,-0.03205456086548064,-0.10486309454097731,-0.10076495067991742,-0.19455982419826956,-0.19087233271871729,-0.3121712426600536,-0.30902220346597886,-0.004557366690898568,-0.06524693389107106,-0.1948329230422502,-0.3916379414618527,-0.05273107360141138,-0.07163109248780386,0.020358306631616863,-0.0032467502308325402,-0.0682853225618788,-0.0421193243800394,-0.051254448403282415,0.009628634366578792,0.0006882470107101302,-0.04842930523888633,0.18403911058840228,-0.15543330363212837,0.0025197846410569547,0.011120742747620538,0.014798810126620099,0.03244316005823511,0.00688978195879586,0.008351734051767368,0.016986259190153286,0.04172703913533726,-0.006475807276765999,-0.0010376375486166323,0.013398574773688221,0.01737699900220724,-0.013854967365537374,-0.03396069359836207,0.03460033369983351,0.09154057061843957,0.010035533502979588,0.0495986092104157,0.019876606209225933,0.023942736111205676,0.06783748319538319,0.03347623568231861,-0.0008055200643853899,0.011886776616727435,0.004128482417224522,-0.0033339051139833487,-0.01991042629441042,-0.010646632244983856,0.014170043351641404,0.07041748334173037,0.029289012508321832,0.0031841554760780877,0.02754123021536148,0.012136340562065362,0.002545073232382844,0.04850950628252315,0.013282627080435816,-0.012171017648935578,-0.03842455565738667,-0.014391901035397003,0.008092450030774856,0.013953512441753801,0.005883026804676561,74.0,74.0,0.7309941520467835,2.0,64.0
58,2019-04-29,2019-05-01,2316,2318,3,2.0,4.0,0.0686728822113991,6.867288221139911,72.42720298166788,74.83357372819476,8.027347474450167,8.034508205538293,0.0008920419990434,True,0.0579571036645876,0.0689598769449768,0.1797634581071878,0.0008920419990434,74.83357372819476,69.72074450989915,2.406370746526889,0.0008920419990434,-0.0187335063872799,2940.580078125,2943.030029296875,2752.7986801147463,126.65847858574698,0.0682147224810592,1.4825805592092829,0.0369137962947527,0.0153000779433081,1.77216482175224,0.0013639476254627,0.012056540798897,0.012251494720143,0.0383256176601258,1.1902555736301302e-09,1.198454760562786e-09,0.007927260186399998,-0.0001025710877226027,-0.008583117040659838,-0.016481415466488625,-0.11271778598089133,-0.11978647709832957,-0.25918222548959347,-0.2650840816742248,0.00803065498713984,-0.004889195086596909,-0.14586411217202577,-0.29669304849466693,0.005358310745407158,-0.018542110965324543,0.02435195842609117,0.052936259848718414,-0.022273495033129587,-0.002383178834064137,-0.01429893095703827,0.012088606269387014,0.021962982512086837,-0.023606534864081707,0.169677995189226,-0.14506385166438585,-0.0029577444969948186,0.004218048446531952,0.0023162372964771194,0.030744711375970013,0.0006164806523345501,0.013313576295526763,0.009317296002119724,0.04223889563159977,-0.003146706937421695,-0.007866456986970527,0.009997183674243182,0.02292561956513528,-0.005870064692741539,-0.031877206077065234,0.01632245105660135,0.049806832831532866,0.011688899996054047,0.0452424658673527,0.015321005329747894,0.017396843574652543,0.06920529699315159,0.025416200646907194,0.0033456496828141447,0.00834784024003632,0.004539329821087623,0.007404361443585694,-0.02172882469223203,0.0021449470406422755,0.011738086402975467,0.06542465029977662,0.023294853391620407,0.0019342467455172319,0.0222461038110906,0.013869976731945233,0.016898001112350514,0.0370201109686521,0.01214422838844964,0.008307717680337001,-0.004347816018561379,-0.0010863890496495276,0.006888645654686609,0.011923056382399322,0.00941891920945559,72.0,74.0,0.6086956521739131,19.0,65.0
59,2019-07-15,2019-07-16,2369,2370,2,51.0,75.0,0.0001763760325996,0.0176376032599678,71.51125754010457,70.02701278489428,8.230238722127792,8.21710934993137,-0.0015952601910711,True,0.0425990944545653,0.0898675808963174,0.1753958681574081,-0.0015952601910711,71.51125754010457,70.02701278489428,-1.484244755210284,0.0,-0.0015952601910711,3017.800048828125,3014.300048828125,2779.7151168823243,139.63318252050323,0.0856508390013837,1.7050741639498277,0.0437229423748697,0.0220374298725418,1.7842682192204322,0.0104320984773513,0.0128866742672026,0.0246587209091468,0.0441014725494226,8.728733811134059e-10,8.767444689841777e-10,-0.07452427929871286,-0.06853062001084509,-0.10330072697733161,-0.09749343262486176,-0.19817159639494086,-0.192978714344073,-0.32857507940740227,-0.3242267295572665,-0.006434628358838346,-0.07646453062663572,-0.25808051977041957,-0.32986320726073526,-0.12684366195660657,-0.1400312087645076,0.015334913246043191,-0.06701802767651965,-0.21681412248216714,-0.06784991831282439,-0.06847933856299171,0.0006756911319565351,-0.012015978438046915,-0.11694510807758718,0.1945116852810187,-0.16283782542927427,0.00353827322604805,-0.004326163046997289,0.015078039671919452,0.013752012122532964,0.009841241809746437,0.005236805561206204,0.016663853201859258,0.03597321257905728,-0.008237278463205211,-0.01769135373152997,0.006601295370652016,0.016269643973029435,-0.018499546579702097,-0.036084136538039546,0.004668932224754396,-0.01565461125532297,0.007337675079092998,0.03822780522664404,0.0199736922194671,0.012980872483248307,0.055119401980581184,0.02666255305999754,-0.0006897064038063894,0.006716871352678844,-0.00035073430350374135,-0.016687998016345795,-0.006939705850866229,-0.015238018530252084,0.019556326561164017,0.049479813144046814,0.03143861304205231,0.00723906219073811,0.013037596340319313,0.014549309854138714,-0.003637937784495393,0.019860149870469357,0.011596009400538732,0.010519141789532505,0.054739339563202094,0.014978009416005467,-0.0034246632510031016,0.0007642513452565947,0.0012233594762767197,64.0,61.0,0.12858464384828872,37.0,0.0
60,2019-11-15,2019-11-20,2457,2460,4,87.0,122.0,-0.004490430035675,-0.4490430035675063,71.95930145712138,70.51779620809378,8.964227380212924,8.992871859212807,0.0031954208416344,False,0.0113303536983044,0.0424438535702362,0.1153611634238078,0.0031954208416344,75.30999860653776,70.51779620809378,-1.4415052490275997,0.0181068534812083,-6.686696452096187e-08,3107.919921875,3120.4599609375,2938.8691802978515,72.26115911424864,0.0575223772158566,2.339441321580111,0.0349110765166635,0.0184680478975458,1.5512831379251344,0.0106418295605335,0.0088519799426265,0.0174605874847149,0.0449601540288477,4.77630010870753e-10,4.508037633392008e-10,-0.05784943421363731,-0.023334217669251034,-0.08972014104367898,-0.056372491964205684,-0.1646706655702881,-0.13406879161221696,-0.3595063554500657,-0.3360421899124768,-0.03533984416042302,-0.08791969974414804,-0.1656334332936905,-0.2653119951927523,-0.011488122965655045,-0.0038547973867568697,-0.007662864368440658,0.02513752238849798,-0.012859309596077062,-0.03638709765655612,-0.01877533005268406,-0.01794876152555125,-0.012658215623466695,-0.028037313207575854,0.19540231061033175,-0.16346154669097634,-0.00455311852233431,-0.003301747687375567,-0.0032908584257538287,0.007575945876218126,-8.130680369100585e-05,0.006861006975431794,-0.007309848990254553,-0.02143177089142101,-0.007395528645981031,-0.0031648572444354928,0.003224411656356896,0.006185041633902877,-0.010544000685600796,-0.025195837376359553,0.026468769787097113,0.0496184134107005,0.0044454382171033036,0.0343156544224843,0.01599061276820457,0.004989273245235459,0.04071293980768487,0.01920718625856921,-0.0010371826826366393,-0.004479147708916553,-0.0036724301680463034,0.017936285881328562,-0.011964451547770039,-0.0005362648703913786,-0.0011542533481052608,-0.01029329383657629,-0.0022359938570372107,0.00838819313536443,0.011382422526624802,0.005090226787768604,-0.0034666738993233137,0.031042193030552445,0.008474162983926448,0.00209729715174789,-0.014579354547039958,-0.01043062346326984,0.0011177603008551973,0.008255205397832421,0.005388042214393929,87.0,91.0,0.8743563336766222,59.0,41.0
